PMID,abstract,journal,mesh_UIds,mesh_terms,paper,qual_UIds,qual_terms,webpage,year,is_useful
9140519,"The allergic potential of alpha-caseins from bovine, ovine, and goat's milk sharing more than 85% identical amino acids was compared. Caseins were purified by anion-exchange chromatography and used for a specific IgE and IgG ELISA with diluted human sera. Sera were from 17 children with immediate-type allergy to cow's milk, from 59 children with atopy but without food allergy, and from 27 healthy children without atopy disease. The sera of cow's milk-allergic children showed a significantly higher IgE and IgG binding to alpha-caseins from all three species than the sera of the other groups. All groups showed an increased antibody binding to bovine alpha-casein compared to the sheep and goat proteins, but the differences were significant only in the groups of atopic children and of healthy controls. Furthermore, inhibition of the IgE binding to bovine alpha-casein with alpha-casein from cow, goat, and sheep revealed that the alpha-casein from these species are highly cross-reactive; on the basis of the small differences in their primary structure. In conclusion, the milk of goat and sheep harbor an allergic potential and is not suitable for the nutrition of milk-allergic patients.",Allergy,"['D000818', 'D002364', 'D002417', 'D002648', 'D002675', 'D004797', 'D005260', 'D006041', 'D006801', 'D007073', 'D007074', 'D007223', 'D008297', 'D008892', 'D016269', 'D012756']","['Animals', 'Caseins', 'Cattle', 'Child', 'Child, Preschool', 'Enzyme-Linked Immunosorbent Assay', 'Female', 'Goats', 'Humans', 'Immunoglobulin E', 'Immunoglobulin G', 'Infant', 'Male', 'Milk', 'Milk Hypersensitivity', 'Sheep']","Allergenicity of alpha-caseins from cow, sheep, and goat.","[None, 'Q000737', None, None, None, None, None, None, None, 'Q000097', 'Q000097', None, None, 'Q000276', 'Q000209', None]","[None, 'chemistry', None, None, None, None, None, None, None, 'blood', 'blood', None, None, 'immunology', 'etiology', None]",https://www.ncbi.nlm.nih.gov/pubmed/9140519,1997,0
8999954,"Estrogen receptors (ER) are ligand-inducible transcription factors regulated by Ser(Thr)-O-phosphorylation. Many transcription factors and eukaryotic RNA polymerase II itself are also dynamically modified by Ser(Thr)-O-linked N-acetylglucosamine moieties (O-GlcNAc). Here we report that subpopulations of murine, bovine, and human estrogen receptors are modified by O-GlcNAc. O-GlcNAc moieties were detected on insect cell-expressed, mouse ER (mER) by probing with bovine milk galactosyltransferase, followed by structural analysis. Wheat germ agglutinin-Sepharose affinity chromatography also readily detected terminal GlcNAc residues on subpopulations of ER purified from calf uterus, from human breast cancer cells (MCF-7), or from mER produced by in vitro translation. These data suggest that greater than 10% of these populations of estrogen receptors bear O-GlcNAc. Site mapping of insect cell expressed mER localized one major site of O-GlcNAc addition to Thr-575, within a PEST region of the carboxyl-terminal F domain. Based upon their relative resistance to both hexosaminidase and to in vitro galactosylation, O-GlcNAc moieties appear to be largely buried on native mER. This dynamic saccharide modification, like phosphorylation, may play a role in modulating the dimerization, stability, or transactivation functions of estrogen receptors.",The Journal of biological chemistry,"['D000117', 'D000595', 'D000818', 'D002417', 'D002846', 'D002850', 'D002851', 'D005260', 'D005690', 'D006801', 'D051379', 'D008969', 'D011960', 'D013329', 'D014407']","['Acetylglucosamine', 'Amino Acid Sequence', 'Animals', 'Cattle', 'Chromatography, Affinity', 'Chromatography, Gel', 'Chromatography, High Pressure Liquid', 'Female', 'Galactose', 'Humans', 'Mice', 'Molecular Sequence Data', 'Receptors, Estrogen', 'Structure-Activity Relationship', 'Tumor Cells, Cultured']",A subpopulation of estrogen receptors are modified by O-linked N-acetylglucosamine.,"['Q000378', None, None, None, None, None, None, None, 'Q000378', None, None, None, 'Q000378', None, None]","['metabolism', None, None, None, None, None, None, None, 'metabolism', None, None, None, 'metabolism', None, None]",https://www.ncbi.nlm.nih.gov/pubmed/8999954,1997,0
9250962,,Methods in enzymology,"['D000818', 'D002352', 'D002417', 'D002846', 'D002851', 'D058973', 'D005492', 'D005504', 'D008894', 'D011624', 'D011956', 'D012685', 'D013053']","['Animals', 'Carrier Proteins', 'Cattle', 'Chromatography, Affinity', 'Chromatography, High Pressure Liquid', 'Folate Receptors, GPI-Anchored', 'Folic Acid', 'Food Analysis', 'Milk Proteins', 'Pteroylpolyglutamic Acids', 'Receptors, Cell Surface', 'Sepharose', 'Spectrophotometry']",Analysis of folates using combined affinity and ion-pair chromatography.,"[None, None, None, 'Q000379', 'Q000379', None, 'Q000031', None, None, None, None, None, None]","[None, None, None, 'methods', 'methods', None, 'analogs & derivatives', None, None, None, None, None, None]",https://www.ncbi.nlm.nih.gov/pubmed/9250962,1997,0
9129790,"The objective of this study was to evaluate the influence of dietary nucleotide supplementation in preterm infants during the first month of life on the intestinal permeability to lactulose, mannitol and to beta-lactoglobulin and on the development of circulating antibodies to beta-lactoglobulin and alpha-casein. Twenty-seven preterm infants were enrolled in the study; 11 of them were fed a standard low-birth weight milk formula and 16 infants were fed the same formula supplemented with nucleotides at similar levels to those found in human milk. Blood and urine samples were obtained at 1, 7 and 30 days of age. Serum beta-lactoglobulin, serum IgG antibody to alpha-casein and serum IgG antibody to beta-lactoglobulin were measured by ELISA. The lactulose/mannitol urinary excretion rate was measured by gas liquid chromatography. Neither the intestinal permeability to saccharides nor the intestinal absorption of beta-lactoglobulin were affected by the nucleotide supplementation. However, serum concentrations of IgG antibody to beta-lactoglobulin were higher in preterm neonates fed the supplemented formula than in those fed the standard formula. According to these results, dietary nucleotides might influence the maturation of the humoral immune response in preterm newborn infants.",Biology of the neonate,"['D002364', 'D002853', 'D004797', 'D005260', 'D006801', 'D007074', 'D007227', 'D007231', 'D007234', 'D007408', 'D007782', 'D007792', 'D008297', 'D008353', 'D016269', 'D008894', 'D009711']","['Caseins', 'Chromatography, Liquid', 'Enzyme-Linked Immunosorbent Assay', 'Female', 'Humans', 'Immunoglobulin G', 'Infant Nutritional Physiological Phenomena', 'Infant, Newborn', 'Infant, Premature', 'Intestinal Absorption', 'Lactoglobulins', 'Lactulose', 'Male', 'Mannitol', 'Milk Hypersensitivity', 'Milk Proteins', 'Nucleotides']",Dietary nucleotides might influence the humoral immune response against cow's milk proteins in preterm neonates.,"['Q000276', 'Q000379', None, None, None, 'Q000096', None, None, 'Q000276', 'Q000502', 'Q000097', 'Q000493', None, 'Q000493', 'Q000276', 'Q000009', 'Q000008']","['immunology', 'methods', None, None, None, 'biosynthesis', None, None, 'immunology', 'physiology', 'blood', 'pharmacokinetics', None, 'pharmacokinetics', 'immunology', 'adverse effects', 'administration & dosage']",https://www.ncbi.nlm.nih.gov/pubmed/9129790,1997,0
9032978,"Because of the apparent clinical importance of human pulmonary surfactant B (SP-B), the expression of SP-B was directed to the mammary gland of transgenic mice using previously characterized rat whey acidic protein (WAP) regulatory sequences. rWAP/SP-B mRNA was expressed specifically in the mammary gland, and ranged from 1 to 5% of the endogenous WAP mRNA levels. SP-B was detected immunologically in both tissue and milk. The transgene product had an apparent molecular weight of 40-45 kDa, corresponding to the predicted size of the SP-B proprotein. Incubation of an SP-B-enriched fraction of milk with cathepsin D in vitro produced 20-25 kDa species, consistent with cleavage of the amino terminal domain by cathepsin D. This was confirmed using antibodies specific to the carboxy-terminal domain of SP-B. However, the appearance of only the SP-B proprotein in milk suggests that cathepsin D is not involved in the in vivo processing of SP-B. The SP-B proprotein in milk suggests that cathepsin D is not involved in the in vivo processing of SP-B. The SP-B proprotein can be expressed in milk of transgenic mice without any observed effects on mammary gland morphology or lactation.",Transgenic research,"['D000818', 'D015153', 'D002402', 'D002850', 'D004591', 'D005260', 'D005786', 'D006801', 'D007150', 'D007774', 'D008321', 'D051379', 'D008822', 'D008892', 'D008894', 'D016133', 'D011401', 'D011663', 'D012333', 'D051381', 'D011994', 'D019076']","['Animals', 'Blotting, Western', 'Cathepsin D', 'Chromatography, Gel', 'Electrophoresis, Polyacrylamide Gel', 'Female', 'Gene Expression Regulation', 'Humans', 'Immunohistochemistry', 'Lactation', 'Mammary Glands, Animal', 'Mice', 'Mice, Transgenic', 'Milk', 'Milk Proteins', 'Polymerase Chain Reaction', 'Promoter Regions, Genetic', 'Pulmonary Surfactants', 'RNA, Messenger', 'Rats', 'Recombinant Proteins', 'Transgenes']",Secretion of unprocessed human surfactant protein B in milk of transgenic mice.,"[None, None, 'Q000494', None, None, None, None, None, None, None, 'Q000378', None, None, 'Q000378', 'Q000235', None, None, 'Q000235', 'Q000235', None, 'Q000276', None]","[None, None, 'pharmacology', None, None, None, None, None, None, None, 'metabolism', None, None, 'metabolism', 'genetics', None, None, 'genetics', 'genetics', None, 'immunology', None]",https://www.ncbi.nlm.nih.gov/pubmed/9032978,1997,0
8840531,"The expression of recombinant human bile salt-stimulated lipase (bssl) was targeted to the lactating mammary gland of transgenic mice. Expression of recombinant genes comprising bsslcDNA, or alternatively genomic bssl DNA, under control of regulatory elements derived from the murine whey acidic protein (wap) gene was achieved and evaluated. Constructs containing genomic bssl sequences mediated high levels (0.5-1 mg ml-1) of recombinant human BSSL in the milk. The recombinant BSSL produced was purified, biochemically characterized and compared to native BSSL and recombinant BSSL produced in mouse C127 and hamster CHO cells. Recombinant BSSL derived from transgenic mice showed a different migration and distribution after SDS-PAGE electrophoresis, lower apparent molecular mass on size-exclusion chromatography and no detectable interactions with a panel of lectins. These results indicate a significantly lower degree of O-glycosylation of recombinant BSSL in milk from transgenic mice than was found for the native enzyme or recombinant CHO- or C127 cell-produced BSSL. Despite these differences, mouse-milk-derived recombinant BSSL exhibited similar lipase activity, the same stability to low pH and similar sensitivity to elevated temperatures as the native enzyme. The observation that mouse-C127-cell-produced recombinant BSSL is heavily O-glycosylated makes species-related restrictions less attractive as an explanation for the reduced O-glycosylation.",Transgenic research,"['D000818', 'D002241', 'D002478', 'D006224', 'D005260', 'D005786', 'D006031', 'D006801', 'D008049', 'D008321', 'D051379', 'D008810', 'D008808', 'D008822', 'D008892', 'D008894', 'D008895', 'D008970', 'D012333', 'D011994', 'D002787']","['Animals', 'Carbohydrates', 'Cells, Cultured', 'Cricetinae', 'Female', 'Gene Expression Regulation', 'Glycosylation', 'Humans', 'Lipase', 'Mammary Glands, Animal', 'Mice', 'Mice, Inbred C57BL', 'Mice, Inbred CBA', 'Mice, Transgenic', 'Milk', 'Milk Proteins', 'Milk, Human', 'Molecular Weight', 'RNA, Messenger', 'Recombinant Proteins', 'Sterol Esterase']",Recombinant human bile salt-stimulated lipase: an example of defective O-glycosylation of a protein produced in milk of transgenic mice.,"[None, 'Q000032', None, None, None, None, None, None, 'Q000235', 'Q000378', None, None, None, None, 'Q000201', 'Q000235', 'Q000201', None, 'Q000096', 'Q000737', None]","[None, 'analysis', None, None, None, None, None, None, 'genetics', 'metabolism', None, None, None, None, 'enzymology', 'genetics', 'enzymology', None, 'biosynthesis', 'chemistry', None]",https://www.ncbi.nlm.nih.gov/pubmed/8840531,1996,0
8839502,"Large amounts of choline are required in neonates for rapid organ growth and membrane biosynthesis. Human infants derive much of their choline from milk. In our study, mature human milk contained more phosphocholine and glycerophosphocholine than choline, phosphatidylcholine, or sphingomyelin (P < 0.01). Previous studies have not recognized that phosphocholine and glycerophosphocholine exist in human milk. Concentrations of choline compounds in mature milk of mothers giving birth to preterm or full-term infants were not significantly different. Infant formulas also contained choline and choline-containing compounds. In infant formulas derived from soy or bovine milk, unesterified choline, phosphocholine, glycerophosphocholine, phosphatidylcholine, and sphingomyelin concentrations varied greatly. All infant formulas contained significantly less phosphocholine than did human milk. Soy-derived formulas contained significantly less glycerophosphocholine (P < 0.01) and phosphocholine (P < 0.01) and more phosphatidylcholine (P < 0.01) than did human or bovine milk or bovine milk-derived infant formulas. Rat milk contained greater amounts of glycerophosphocholine (almost 75% of the total choline moiety in milk) and phosphocholine than did human milk. When dams were provided with either a control, choline-deficient, or choline-supplemented diet, milk composition reflected the choline content of the diet. Because there are competing demands for choline in neonates, it is important to ensure adequate availability through proper infant nutrition. Although the free choline moiety is adequately provided by infant formulas and bovine milk, reevaluation of the concentrations of other choline esters, in particular glycerophosphocholine and phosphocholine, may be warranted.",The American journal of clinical nutrition,"['D000293', 'D000328', 'D000818', 'D002417', 'D002794', 'D002851', 'D005260', 'D005997', 'D006801', 'D007225', 'D007231', 'D007234', 'D008892', 'D008895', 'D010713', 'D051381', 'D017207', 'D013045']","['Adolescent', 'Adult', 'Animals', 'Cattle', 'Choline', 'Chromatography, High Pressure Liquid', 'Female', 'Glycerylphosphorylcholine', 'Humans', 'Infant Food', 'Infant, Newborn', 'Infant, Premature', 'Milk', 'Milk, Human', 'Phosphatidylcholines', 'Rats', 'Rats, Sprague-Dawley', 'Species Specificity']",Choline and choline esters in human and rat milk and in infant formulas.,"[None, None, None, None, 'Q000032', None, None, 'Q000032', None, 'Q000032', None, None, 'Q000737', 'Q000737', 'Q000032', None, None, None]","[None, None, None, None, 'analysis', None, None, 'analysis', None, 'analysis', None, None, 'chemistry', 'chemistry', 'analysis', None, None, None]",https://www.ncbi.nlm.nih.gov/pubmed/8839502,1996,0
9174918,"Recombinant human protein C (rhPC) secreted in the milk of transgenic pigs was studied. Transgenes having different regulatory elements of the murine milk protein, whey acidic protein, were used with cDNA and genomic human protein C (hPC) DNA sequences to obtain lower and higher expressing animals. The cDNA pigs had a range of expression of about 0.1-0.5 g/l milk. Two different genomic hPC pig lines have expressed 0.3 and 1-2 g/l, respectively. The rhPC was first purified at yields greater than 60 per cent using a monoclonal antibody (mAb) to the activation site on the heavy chain of hPC. Subsequent immunopurification with a calcium-dependent mAb directed to the gamma-carboxyglutamic acid domain of the light chain of hPC was used to fractionate a population having a higher specific anticoagulant activity in vitro. The higher percentages of Ca(2+)-dependent conformers isolated from the total rhPC by immunopurification correlated well with higher specific activity and lower expression. A rate limitation in gamma-carboxylation of rhPC was clearly identified for the higher expressing animals. Thus, transgenic animals with high expression levels of complex recombinant proteins produced a lower percentage of biologically active protein.",Journal of molecular recognition : JMR,"['D000595', 'D000818', 'D030801', 'D015153', 'D002122', 'D002417', 'D002846', 'D004591', 'D004789', 'D005260', 'D006801', 'D008321', 'D008969', 'D011486', 'D011487', 'D011994', 'D013552']","['Amino Acid Sequence', 'Animals', 'Animals, Genetically Modified', 'Blotting, Western', 'Calcium Chloride', 'Cattle', 'Chromatography, Affinity', 'Electrophoresis, Polyacrylamide Gel', 'Enzyme Activation', 'Female', 'Humans', 'Mammary Glands, Animal', 'Molecular Sequence Data', 'Protein C', 'Protein Conformation', 'Recombinant Proteins', 'Swine']",Affinity purification of biologically active and inactive forms of recombinant human protein C produced in porcine mammary gland.,"[None, None, None, None, None, None, 'Q000379', None, None, None, None, 'Q000378', None, 'Q000096', None, 'Q000096', None]","[None, None, None, None, None, None, 'methods', None, None, None, None, 'metabolism', None, 'biosynthesis', None, 'biosynthesis', None]",https://www.ncbi.nlm.nih.gov/pubmed/9174918,1997,0
8896284,"Many different analytical procedures for fatty acid analysis of infant formulae and human milk are described. The objective was to study possible pitfalls in the use of different acid-catalyzed procedures compared to a base-catalyzed procedure based on sodium-methoxide in methanol. The influence of the different methods on the relative fatty acid composition (wt% of total fatty acids) and the total fatty acid recovery rate (expressed as % of total lipids) was studied in two experimental LCP-containing formulae and a human milk sample. MeOH/HCl-procedures were found to result in an incomplete transesterification of triglycerides, if an additional nonpolar solvent like toluene or hexane is not added and a water-free preparation is not guaranteed. In infant formulae the low transesterification of triglycerides (up to only 37%) could result in an 100%-overestimation of the relative amount of LCP, if these fatty acids primarily derive from phospholipids. This is the case in infant formulae containing egg lipids as raw materials. In formula containing fish oils and in human milk the efficacy of esterification results in incorrect absolute amounts of fatty acids, but has no remarkable effect on the relative fatty acid distribution. This is due to the fact that in these samples LCP are primarily bound to triglycerides. Furthermore, in formulae based on butterfat the derivatization procedure should be designed in such a way that losses of short-chain fatty acids due to evaporation steps can be avoided. The procedure based on sodium methoxide was found to result in a satisfactory (about 90%) conversion of formula lipids and a reliable content of all individual fatty acids. Due to a possibly high amount of free fatty acids in human milk, which are not methylated by sodium-methoxide, caution is expressed about the use of this reagent for fatty acid analysis of mothers milk. It is concluded that accurate fatty acid analysis of infant formulae and human milk requires a careful and quantitative derivatization of both polar and nonpolar lipid classes. Sodium methoxide seems to be a reliable and time-saving method for routine fatty acid analysis of infant formulae, which should be validated by interlaboratory comparison. Anhydrous procedures based on methanolic hydrogen chloride including an additional nonpolar solvent are also suitable for infant formulae but seem to be preferable for human milk samples.",Zeitschrift fur Ernahrungswissenschaft,"['D002849', 'D005227', 'D006801', 'D007225', 'D007231', 'D050356', 'D008745', 'D008895']","['Chromatography, Gas', 'Fatty Acids', 'Humans', 'Infant Food', 'Infant, Newborn', 'Lipid Metabolism', 'Methylation', 'Milk, Human']",Influence of the derivatization procedure on the results of the gaschromatographic fatty acid analysis of human milk and infant formulae.,"[None, 'Q000032', None, 'Q000032', None, None, None, 'Q000737']","[None, 'analysis', None, 'analysis', None, None, None, 'chemistry']",https://www.ncbi.nlm.nih.gov/pubmed/8896284,1997,0
8888911,"Tryptophan (TRP) is the limiting amino acid in low-protein infant formulas. This is mainly due to lower alpha-lactalbumin (alpha LA) content in cow's milk whey as compared with human milk protein. To study the effect of alpha LA-enrichment on the TRP supply, cross-over studies were carried out in 20 healthy infants up to 3 months of age. In this study, two protein-reduced (1.3%) infant formulas (moderate TRP content of 1.88% and higher TRP content of 2.10%) were alternately fed over a 2 week period in two groups of infants. Serum TRP levels of the formula-fed infants with the higher TRP content did not differ significantly from an exclusively breastfed control group of 11 infants (10.5 +/- 4.8 versus 10.9 +/- 4.7 mg l-1, p = 0.841), whereas levels of the formula-fed infants with the moderate TRP content were significantly lower (7.4 +/- 3.9, p = 0.038). The supplementation of alpha LA resulting in a higher TRP supply to low-protein diets is a further step towards the production of infant formulas more closely adapted to human breast milk.","Acta paediatrica (Oslo, Norway : 1992)","['D000596', 'D000886', 'D001942', 'D002851', 'D018592', 'D006801', 'D007223', 'D007225', 'D007768', 'D008895', 'D014364']","['Amino Acids', 'Anthropometry', 'Breast Feeding', 'Chromatography, High Pressure Liquid', 'Cross-Over Studies', 'Humans', 'Infant', 'Infant Food', 'Lactalbumin', 'Milk, Human', 'Tryptophan']",alpha-Lactalbumin-enriched low-protein infant formulas: a comparison to breast milk feeding.,"['Q000032', None, None, None, None, None, None, None, None, None, 'Q000097']","['analysis', None, None, None, None, None, None, None, None, None, 'blood']",https://www.ncbi.nlm.nih.gov/pubmed/8888911,1997,0
8877840,"Large amounts of the powerful pesticide sodium pentachlorophenol (Na-PCP) salt have been sprayed over vast areas in central China to control schistosomiasis, a parasitic disease of epidemic proportions. Approximately 6000 tons of Na-PCP are produced in China annually. Dioxins, a class of toxic, persistent compounds, are found as impurities in commercial Na-PCP products. These contaminants are released into the environment and significantly contribute to human exposure to dioxins in China. This study was carried out to determine dioxin levels in environmental and human tissue samples from one schistosomiasis area to evaluate the health risks associated with exposure to Na-PCP. Na-PCP pesticide was applied in 1972, 1973, and again in 1978. A total of approximately 454 tons and 902 tons of 5-ppm Na-PCP in water were sprayed over large land and lake problem schistosomiasis areas, respectively. The groups studied were (1) sprayers or handlers of Na-PCP, (2) persons living in the sprayed areas, and (3) persons living in unsprayed areas 300 km north of the sprayed lake located in a city in the Jiangxi province. Individual whole-blood and breast-milk samples were collected and later pooled for dioxin analysis. Also, a sample of commercial Na-PCP was collected. In addition, sediment samples from the lake where Na-PCP was sprayed were collected from four different sites and one control sample was collected from a non-schistosomiasis area. All of the samples were analyzed by high-resolution gas chromatography/mass spectrometry. A sample of Na-PCP used in schistosomiasis regions was analyzed and levels of 2,3,7,8-substituted dibenzodioxin (PCDD) and dibenzofuran (PCDF) congeners were measured. In addition, the international dioxin toxic equivalent (I-TEQ) value of this sample was calculated. Total I-TEQ of 162 parts per billion (ppb) was found in the Chinese Na-PCP product. A pooled breast-milk sample from mothers, female agricultural workers who were born in the schistosomiasis areas where large amounts of Na-PCP were sprayed, had an I-TEQ of 5,4 parts per trillion (ppt), lipid, which was about double that of mothers from control regions, women born in areas not sprayed with Na-PCP (2.6 ppt, lipid). The dioxin I-TEQ values in human blood ranged from 9.0 (subjects 15 to 19 years of age) to 16.3 ppt, lipid (subjects 35 to 70 years of age) in the whole-blood samples from Na-PCP exposed persons, whereas the general population's whole-blood I-TEQs were 4.8 and 6.4 ppt, lipid, respectively. The PCDD/F congener distribution patterns in four sediment samples from schistosomiasis areas were similar to that of Na-PCP. By comparison of specific ""fingerprint"" congeners (higher chlorinated dioxins and the closely related dibenzofurans) in Na-PCP, human tissues, and sediment samples, we conclude that the chemical pesticide Na-PCP is a source of environmental and human dioxin exposure in the Chinese schistosomiasis area studied. Although human PCDD/F tissue levels in China are low compared with those in more industrialized countries, the elevated I-TEQ levels in exposed persons are cause for concern.",Journal of occupational and environmental medicine,"['D000293', 'D000328', 'D017677', 'D000368', 'D000383', 'D002681', 'D003625', 'D004147', 'D004781', 'D004784', 'D062665', 'D005260', 'D006801', 'D015994', 'D008297', 'D008875', 'D008895', 'D009784', 'D010416', 'D010575', 'D012016', 'D012307', 'D017678']","['Adolescent', 'Adult', 'Age Distribution', 'Aged', 'Agriculture', 'China', 'Data Collection', 'Dioxins', 'Environmental Exposure', 'Environmental Monitoring', 'Epidemiological Monitoring', 'Female', 'Humans', 'Incidence', 'Male', 'Middle Aged', 'Milk, Human', 'Occupational Diseases', 'Pentachlorophenol', 'Pesticides', 'Reference Values', 'Risk Factors', 'Sex Distribution']",Pesticide application and increased dioxin body burden in male and female agricultural workers in China.,"[None, None, None, None, None, 'Q000453', None, 'Q000032', 'Q000009', None, None, None, None, None, None, None, 'Q000737', 'Q000453', 'Q000009', 'Q000009', None, None, None]","[None, None, None, None, None, 'epidemiology', None, 'analysis', 'adverse effects', None, None, None, None, None, None, None, 'chemistry', 'epidemiology', 'adverse effects', 'adverse effects', None, None, None]",https://www.ncbi.nlm.nih.gov/pubmed/8877840,1997,0
8856580,"Preterm infant formulas (PIFs) for very-low-birth-weight (VLBW) infants (birth weight, < 1,500 g) are augmented to provide daily riboflavin and pyridoxine at levels up to five-fold greater than in term infant formula and 18-fold greater than in human milk. We evaluated plasma riboflavin and pyridoxine concentrations in VLBW infants who received PIF during their first postnatal month. Eighty-eight plasma and 124 urine samples were collected for riboflavin- and pyridoxine-concentration measurements from 57 clinically healthy VLBW infants weekly during their first postnatal month. Concentrations were measured using high-performance liquid chromatography. At the time of the sample, patients were receiving > or = 80% of their total calories via enteral feedings. Plasma riboflavin concentrations rose from 45.3 +/- 7.3 ng/ml at baseline (mean +/- SEM) to 173.5 +/- 20.3 ng/ml by 1 week of age and remained at 177.3-199.7 ng/ml during the following three weekly measurements; values were up to 14-fold above baseline concentration. Urine riboflavin concentration increased from 534 +/- 137 ng/ml at baseline to 3,521 +/- 423 ng/ml by 1 week of age and remained at 4,451-5,216 ng/ml during the next 3 weeks. In a similar pattern, baseline plasma (69.4 +/- 10.4 ng/ml) and urine (145 +/- 30 ng/ml) pyridoxine concentrations were significantly increased by 1 week postnatal age; they remained at 163-248 ng/ml (plasma) and 1,573-2,394 ng/ml (urine) through the first postnatal month. Plasma and urine riboflavin and pyridoxine concentrations in enterally fed VLBW infants increased from baseline concentrations by 1 week of postnatal age and remained elevated for the first postnatal month. High daily intake and immature renal development are probable contributing causes of the elevated plasma riboflavin and pyridoxine concentrations. We suggest that lower daily enteral administration of riboflavin and pyridoxine should maintain adequate blood concentrations and minimize potential toxicity.",Journal of pediatric gastroenterology and nutrition,"['D000704', 'D004750', 'D006801', 'D007225', 'D007231', 'D019102', 'D011736', 'D012256']","['Analysis of Variance', 'Enteral Nutrition', 'Humans', 'Infant Food', 'Infant, Newborn', 'Infant, Very Low Birth Weight', 'Pyridoxine', 'Riboflavin']",Plasma and urine riboflavin and pyridoxine concentrations in enterally fed very-low-birth-weight neonates.,"[None, None, None, None, None, 'Q000378', 'Q000097', 'Q000097']","[None, None, None, None, None, 'metabolism', 'blood', 'blood']",https://www.ncbi.nlm.nih.gov/pubmed/8856580,1997,0
8677428,The levels of DDT residues were studied in 145 breast milk samples 25 days postpartum from women living in various rural populations where DDT has been used in farming activities and to interrupt malaria transmission. All participants showed quantifiable milk levels of DDT residues in the range from 5.1 to 68.3 micrograms/l and their levels significantly increased (P < 0.05) with maternal age. The determination of DDT residues (as DDE) in human milk was performed after a saponification process by gas chromatography with electron-capture detection. Confirmatory analysis was achieved using high-performance liquid chromatography with a diode array detection.,The Science of the total environment,"['D000293', 'D000328', 'D000375', 'D002849', 'D002851', 'D003634', 'D004781', 'D005260', 'D005506', 'D006801', 'D007306', 'D017633', 'D008895', 'D010573', 'D015203', 'D012424', 'D014687']","['Adolescent', 'Adult', 'Aging', 'Chromatography, Gas', 'Chromatography, High Pressure Liquid', 'DDT', 'Environmental Exposure', 'Female', 'Food Contamination', 'Humans', 'Insecticides', 'Magnesium Silicates', 'Milk, Human', 'Pesticide Residues', 'Reproducibility of Results', 'Rural Population', 'Venezuela']",Levels of DDT residues in human milk of Venezuelan women from various rural populations.,"[None, None, 'Q000378', None, None, 'Q000032', None, None, None, None, 'Q000032', 'Q000737', 'Q000737', 'Q000032', None, None, None]","[None, None, 'metabolism', None, None, 'analysis', None, None, None, None, 'analysis', 'chemistry', 'chemistry', 'analysis', None, None, None]",https://www.ncbi.nlm.nih.gov/pubmed/8677428,1996,0
8706738,"beta-1,4-Galactosyltransferase (Gal-T, EC 2.4.1.38) transfers galactose (Gal) from UDP-Gal to N-acetyl-D-glucosamine or a derivative GlcNAc-R. Soluble Gal-T, purified from human breast milk, was shown to be very heterogeneous by isoelectric focusing (IEF). In order to produce sufficient homogeneous enzyme for three-dimensional analysis, the human enzyme (hGal-T) has been expressed in Saccharomyces cerevisiae, production scaled up to 187 U recombinant Gal-T (rGal-T) and purified. The purification protocol was based on chromatography on concanavalin-A-Sepharose followed by affinity chromatographies on GlcNAc-Sepharose and alpha-lactalbumin-Sepharose. Analysis by SDS/PAGE revealed hyperglycosylation at the single N-glycosylation site, preventing recognition by antibodies. Analysis by IEF revealed considerable heterogeneity of rGal-T. The N-glycan could be removed by treatment with endoglycosidase H (endo H). The N-deglycosylated form of rGal-T retained full activity and showed only three isoforms by IEF analysis. Then we abolished the single N-glycosylation consensus sequence by site-directed mutagenesis changing Asn69-->Asp. The soluble mutated enzyme (N-deglycosylated rGal-T) was expressed in S. cerevisiae and its production scaled up to 60 U.N-deglycosylated rGal-T was purified to electrophoretic homogeneity. When analyzed by IEF, N-deglycosylated rGal-T was resolved in two bands. The O-glycans could be removed by jack bean alpha-mannosidase treatment and the completely deglycosylated Gal-T appeared homogeneous by IEF. The kinetic parameters of N-deglycosylated rGal-T were shown not to differ to any significant extent from those of the hGal-T. No significant changes in CD spectra were observed between hGal-T and N-deglycosylated rGal-T. Light-scattering analysis revealed dimerization of both enzymes. These data indicate that N-deglycosylated rGal-T was correctly folded, homogeneous and thus suitable for crystallization experiments.",European journal of biochemistry,"['D001665', 'D002846', 'D002942', 'D003001', 'D018076', 'D004591', 'D005260', 'D005285', 'D006031', 'D006801', 'D007525', 'D007700', 'D007768', 'D008895', 'D008970', 'D009237', 'D011487', 'D011994', 'D012441']","['Binding Sites', 'Chromatography, Affinity', 'Circular Dichroism', 'Cloning, Molecular', 'DNA, Complementary', 'Electrophoresis, Polyacrylamide Gel', 'Female', 'Fermentation', 'Glycosylation', 'Humans', 'Isoelectric Focusing', 'Kinetics', 'Lactalbumin', 'Milk, Human', 'Molecular Weight', 'N-Acetyllactosamine Synthase', 'Protein Conformation', 'Recombinant Proteins', 'Saccharomyces cerevisiae']","Recombinant soluble beta-1,4-galactosyltransferases expressed in Saccharomyces cerevisiae. Purification, characterization and comparison with human enzyme.","[None, None, None, None, None, None, None, None, None, None, None, None, None, 'Q000201', None, 'Q000737', None, 'Q000737', 'Q000201']","[None, None, None, None, None, None, None, None, None, None, None, None, None, 'enzymology', None, 'chemistry', None, 'chemistry', 'enzymology']",https://www.ncbi.nlm.nih.gov/pubmed/8706738,1996,0
