PMID,abstract,journal,mesh_UIds,mesh_terms,paper,qual_UIds,qual_terms,webpage,year,predicted_usefulness,is_useful,comments,food,chem_ent_ratio,chemicals,bigram_score,chem_term_count
31734008,"An eco-friendly method was used to synthesize carbon dots (CDs) from Rosemary leaves, as a carbon source. The as-synthesized CDs was applied as a fluorophore in an optical sensor after modification with molecularly imprinted polymers (MIPs) for determination of thiabendazole (TBZ). For this purpose, a silica shell using tetraethoxysilane (TEOS), as a Si source, was stabilized on the surface of CDs via reverse microemulsion technique. Following, MIPs were synthesized in the presence of TBZ as a template, using 3-aminopropyl triethoxysilane and TEOS as a functional monomer and a crosslinker, respectively. After optimization of the experimental parameters, a linear dynamic range of 0.03-1.73 μg/mL TBZ with a detection limit as 8 ng/mL were obtained for the suggested method. Finally, the proposed sensor was successfully applied for the determination of TBZ in apple, orange, and tomato juices. This sensor is a simple, rapid, selective, and non-expensive method for TBZ measurement.",Food chemistry,"['D002244', 'D005456', 'D005470', 'D005504', 'D005506', 'D000067030', 'D055772', 'D057230', 'D054802', 'D011108', 'D045663', 'D012821', 'D012822', 'D013050', 'D013827']","['Carbon', 'Fluorescent Dyes', 'Fluorometry', 'Food Analysis', 'Food Contamination', 'Fruit and Vegetable Juices', 'Green Chemistry Technology', 'Limit of Detection', 'Molecular Imprinting', 'Polymers', 'Quantum Dots', 'Silanes', 'Silicon Dioxide', 'Spectrometry, Fluorescence', 'Thiabendazole']","Green synthesized carbon dots embedded in silica molecularly imprinted polymers, characterization and application as a rapid and selective fluorimetric sensor for determination of thiabendazole in juices.","['Q000737', 'Q000737', 'Q000295', 'Q000295', 'Q000032', 'Q000032', None, None, 'Q000379', 'Q000138', 'Q000737', 'Q000737', 'Q000737', 'Q000379', 'Q000032']","['chemistry', 'chemistry', 'instrumentation', 'instrumentation', 'analysis', 'analysis', None, None, 'methods', 'chemical synthesis', 'chemistry', 'chemistry', 'chemistry', 'methods', 'analysis']",https://www.ncbi.nlm.nih.gov/pubmed/31734008,2020,0,1,apple juice,apple,0.25925925925925924,"['carbon', '3-aminopropyl triethoxysilane', 'TBZ', 'TEOS', 'crosslinker', 'tetraethoxysilane', 'thiabendazole', 'microemulsion']",1,14
31717908,"Soluble sugars and organic acids are the main determinants of fruit organoleptic quality. To investigate the genes responsible for the soluble sugar and organic acid contents of apple fruits, a label-free proteomic analysis involving liquid chromatography (LC)-mass spectrometry (MS)/MS was conducted with the fruits of two ","Plants (Basel, Switzerland)",[],[],Comparative Proteomic Analysis Reveals Key Proteins Linked to the Accumulation of Soluble Sugars and Organic Acids in the Mature Fruits of the Wild ,[],[],https://www.ncbi.nlm.nih.gov/pubmed/31717908,2020,0,0,proteomics of apple fruits,apple,0.06666666666666667,['acids'],1,1
31711810,"Physico-chemical instability is a damaging defect that can occur in clear bottled beverages leading to the formation of haze. In a previous study, we showed the presence of proteins in haze gathered from apple juices. For the first time, proteomics was used to sequence and identify four pathogenesis-related proteins (PRPs) from the haze of a commercial apple juice. Then, a study involving purified PRPs and polyphenols from apple juice was conducted in model solution to understand the mechanisms by which they are involved in haze formation. Visual assessment revealed that apple juice pathogenesis-related proteins are able to form haze alone when thermally denatured. These proteins were also able to interact with apple juice procyanidins to form complexes that can be precipitated using ultracentrifugation, even without prior heating. These interactions were greater when the degree of polymerization of tannins increased.",Food chemistry,"['D002851', 'D000067030', 'D006358', 'D027845', 'D010455', 'D010940', 'D058105', 'D059808', 'D044945', 'D053719', 'D013634']","['Chromatography, High Pressure Liquid', 'Fruit and Vegetable Juices', 'Hot Temperature', 'Malus', 'Peptides', 'Plant Proteins', 'Polymerization', 'Polyphenols', 'Proanthocyanidins', 'Tandem Mass Spectrometry', 'Tannins']",Heat-unstable apple pathogenesis-related proteins alone or interacting with polyphenols contribute to haze formation in clear apple juice.,"[None, 'Q000032', None, 'Q000737', 'Q000032', 'Q000737', None, 'Q000737', 'Q000737', None, 'Q000737']","[None, 'analysis', None, 'chemistry', 'analysis', 'chemistry', None, 'chemistry', 'chemistry', None, 'chemistry']",https://www.ncbi.nlm.nih.gov/pubmed/31711810,2020,0,1,polyphenols in apple juice,apple,0.07317073170731707,"['tannins', 'polyphenols', 'apple juice procyanidins']",1,3
31682121,"Apple flowers of most varieties require pollinator-mediated cross-pollination. However, little is known about the cues used by pollinators to find the flowers. We used bioassays to investigate the importance of visual and olfactory cues for the attraction of honeybee pollinators to apple flowers. Chemical-analytical and electrophysiological approaches were used to determine floral scents and investigate antennal responses of honeybees to scents from flowering twigs. Bioassays showed that visual and olfactory cues were equally important for the attraction of honeybees to apple flowers. Floral scents were dominated by aromatic components, mainly benzyl alcohol, and the antennae of honeybees responded to a large number of components, among them to benzyl alcohol, linalool, and indole. Our study aims to better understand how this important fruit crop communicates with its main pollinators. This knowledge might be used to improve the attractiveness of apple flowers to pollinators to optimize fruit sets.",Journal of agricultural and food chemistry,"['D000818', 'D001516', 'D035264', 'D008401', 'D027845', 'D009812', 'D054817', 'D012903', 'D055549']","['Animals', 'Bees', 'Flowers', 'Gas Chromatography-Mass Spectrometry', 'Malus', 'Odorants', 'Pollination', 'Smell', 'Volatile Organic Compounds']",Honeybee Pollinators Use Visual and Floral Scent Cues to Find Apple (,"[None, 'Q000502', 'Q000737', None, 'Q000737', 'Q000032', None, None, 'Q000737']","[None, 'physiology', 'chemistry', None, 'chemistry', 'analysis', None, None, 'chemistry']",https://www.ncbi.nlm.nih.gov/pubmed/31682121,2019,0,0,honey bees,apple,0.0851063829787234,"['benzyl alcohol', 'linalool', 'indole']",1,4
31679853,"This study presented a HPTLC platformed luminescent biosensor system for screening captan residue. First, the potential bio-effects of layers materials on the detectability of a luminescent bacteria Photobacterium phosphoreum (ATCC 11040) as the sensor cell were assessed. From comparison, it was noteworthy that the combination of sensor cells with normal silica gel layer exclusively gave outstanding detectability (<10 ng/zone). On this basis, HPTLC mediated separation and biosensing was further optimized. Then, the obtained graphic results were digitally quantified via software processing, offering satisfactory selectivity, linearity (R",Food chemistry,"['D015374', 'D002215', 'D002855', 'D005638', 'D005659', 'D027845', 'D010776', 'D058428']","['Biosensing Techniques', 'Captan', 'Chromatography, Thin Layer', 'Fruit', 'Fungicides, Industrial', 'Malus', 'Photobacterium', 'Silica Gel']",A new HPTLC platformed luminescent biosensor system for facile screening of captan residue in fruits.,"['Q000379', 'Q000032', None, 'Q000737', 'Q000032', 'Q000737', 'Q000737', 'Q000737']","['methods', 'analysis', None, 'chemistry', 'analysis', 'chemistry', 'chemistry', 'chemistry']",https://www.ncbi.nlm.nih.gov/pubmed/31679853,2020,0,0,Photobacterium phosphoreum,apple,0.06451612903225806,"['ng/zone', 'captan']",1,2
31670953,"An ultrasensitive bio-barcode competitive immunoassay method based on droplet digital polymerase chain reaction (ddPCR) was developed for the determination of triazophos. Gold nanoparticles (AuNPs) were coated with monoclonal antibodies (mAbs) and complementary double-stranded DNA (dsDNA), which included bio-barcode DNA and thiol-capped DNA. Magnetic nanoparticle (MNP) probes were constructed by modifying the MNPs with ovalbumin-hapten conjugates (OVA-hapten). The target pesticide and OVA-hapten on the surface of the MNP probes competed with the AuNP probes simultaneously, and then the bio-barcode DNA was released for quantification by ddPCR. The concentration of released DNA was inversely proportional to the concentration of pesticide to be tested. Under the optimum conditions, the competitive immunoassay exhibited a wide linear range of 0.01-20 ng/mL and a low detection limit of 0.002 ng/mL. Spike recovery tests were carried out using apple, rice, cabbage, and cucumber samples to verify the feasibility of the method. The recovery and relative standard deviations (RSDs) of the technique ranged from 76.9 to 94.4% and from 10.8 to 19.9%, respectively. To further validate the results, a linear correlation analysis was performed between the proposed method and liquid chromatography-tandem mass spectrometry (LC-MS/MS). Consequently, the bio-barcode immunoassay based on nanoparticles and ddPCR, an ultrasensitive method, showed great potential for the determination of target pesticides in real samples.",Journal of agricultural and food chemistry,"['D004247', 'D006046', 'D007118', 'D007306', 'D057230', 'D008280', 'D053768', 'D063086', 'D016133', 'D014230']","['DNA', 'Gold', 'Immunoassay', 'Insecticides', 'Limit of Detection', 'Magnetics', 'Metal Nanoparticles', 'Organothiophosphates', 'Polymerase Chain Reaction', 'Triazoles']",Enhancing the Sensitivity of the Bio-barcode Immunoassay for Triazophos Detection Based on Nanoparticles and Droplet Digital Polymerase Chain Reaction.,"['Q000235', 'Q000737', 'Q000295', 'Q000032', None, 'Q000379', 'Q000737', 'Q000032', 'Q000379', 'Q000032']","['genetics', 'chemistry', 'instrumentation', 'analysis', None, 'methods', 'chemistry', 'analysis', 'methods', 'analysis']",https://www.ncbi.nlm.nih.gov/pubmed/31670953,2019,0,0,spiked apple,apple,0.16666666666666666,"['triazophos', 'MNP', 'AuNPs', 'ovalbumin-hapten', 'MNPs', 'nanoparticles', 'OVA-hapten', 'pesticide']",1,11
31670123,"To provide the scientific evidences for a possible new hypocholesterolemic mechanism of apple condensed tannins (ACT), the direct interaction of ACT with cholesterol (CH) was investigated in the present study. Our results suggested that the quenching of ACT fluorescence by CH was carried out according to a static mechanism, while the interaction between ACT and CH in vitro was a spontaneous process. ACT were capable of binding with CH directly, and the CH-binding capacity (35.9-43.9%) of ACT remarkably enhanced with the increase of ACT concentration (0.5-2.0 mg proanthocyanidin B",Food chemistry,"['D002784', 'D006860', 'D057927', 'D007700', 'D027845', 'D010316', 'D013050', 'D013634']","['Cholesterol', 'Hydrogen Bonding', 'Hydrophobic and Hydrophilic Interactions', 'Kinetics', 'Malus', 'Particle Size', 'Spectrometry, Fluorescence', 'Tannins']",Characterization of the direct interaction between apple condensed tannins and cholesterol in vitro.,"['Q000737', None, None, None, 'Q000737', None, None, 'Q000737']","['chemistry', None, None, None, 'chemistry', None, None, 'chemistry']",https://www.ncbi.nlm.nih.gov/pubmed/31670123,2020,0,0,hypocholesterolemic mechanism,apple,0.1,"['apple condensed tannins', 'proanthocyanidin B', 'cholesterol']",1,3
31668414,"Sample preparation of complex matrices, like food samples, continues to be a challenge demanding great effort for improvements. In this study, a new technique named balls-in-tube matrix solid-phase dispersion (BiT-MSPD) is proposed based on a simplification of the conventional MSPD technique being all sample preparation performed directly in a closed extraction tube with the assistance of steel balls. An innovative method using BiT-MSPD was successfully established for the determination of 133 pesticide residues in apple, peach, pear and plum by ultra-high performance liquid chromatography with tandem mass spectrometry (UHPLC-MS/MS). Several sorbents were evaluated as solid support in different proportions with the sample. The homogenization step using mortar, glass rod or steel balls, with methanol and acetonitrile as extraction solvent, was evaluated. Vortex and ultrasound assisted extractions were also tested. Best results were obtained with C18, homogenization with steel balls, acetonitrile as solvent and ultrasound assisted extraction. Validation presented adequate trueness and precision results for the evaluated pesticides with recovery results ranging from 72 to 113% and RSD ≤ 17%. Practical limit of detection (LOD) and quantification (LOQ) for the compounds were 3 and 10 µg kg",Journal of chromatography. A,[],[],Balls-in-tube matrix solid phase dispersion (BiT-MSPD): An innovative and simplified technique for multiresidue determination of pesticides in fruit samples.,[],[],https://www.ncbi.nlm.nih.gov/pubmed/31668414,2020,0,1,apple pesticides,apple,0.04477611940298507,"['pesticides', 'acetonitrile', 'methanol']",1,3
31651235,"Apple is one of the most popular fruit crops world-wide and its skin color is an important quality consideration essential for commercial value. However, the strategy on genetic breeding for red skin apple and the genetic basis of skin color differentiation is very limited and still largely unknown.",BMC plant biology,"['D000872', 'D005638', 'D018506', 'D027845', 'D013058', 'D009154', 'D010788', 'D010858', 'D000069600', 'D010940', 'D020543', 'D040901']","['Anthocyanins', 'Fruit', 'Gene Expression Regulation, Plant', 'Malus', 'Mass Spectrometry', 'Mutation', 'Photosynthesis', 'Pigmentation', 'Plant Breeding', 'Plant Proteins', 'Proteome', 'Proteomics']",SWATH-MS-facilitated proteomic profiling of fruit skin between Fuji apple and a red skin bud sport mutant.,"['Q000378', 'Q000235', None, 'Q000235', None, None, None, None, None, 'Q000235', None, None]","['metabolism', 'genetics', None, 'genetics', None, None, None, None, None, 'genetics', None, None]",https://www.ncbi.nlm.nih.gov/pubmed/31651235,2020,0,0,genetic breeding,apple,0.0,[],1,0
31645962,"Apples are a nutritious food source with significant amounts of polyphenols that contribute to human health and wellbeing, primarily as dietary antioxidants. Although numerous pre- and post-harvest factors can affect the composition of polyphenols in apples, genetics is presumed to play a major role because polyphenol concentration varies dramatically among apple cultivars. Here we investigated the genetic architecture of apple polyphenols by combining high performance liquid chromatography (HPLC) data with ~100,000 single nucleotide polymorphisms (SNPs) from two diverse apple populations. We found that polyphenols can vary in concentration by up to two orders of magnitude across cultivars, and that this dramatic variation was often predictable using genetic markers and frequently controlled by a small number of large effect genetic loci. Using GWAS, we identified candidate genes for the production of quercitrin, epicatechin, catechin, chlorogenic acid, 4-",Horticulture research,[],[],Genome-wide association studies in apple reveal loci of large effect controlling apple polyphenols.,[],[],https://www.ncbi.nlm.nih.gov/pubmed/31645962,2019,0,1,apple polyphenols,apple,0.23255813953488372,"['chlorogenic acid', 'polyphenol', 'epicatechin', 'polyphenols', 'nucleotide', 'catechin', 'quercitrin']",1,10
31634409,"Apple peel is frequently exposed to pesticides, especially in the last stages of the pesticide treatment practice. For a certain period, peel retains most of the applied pesticides, which precisely indicates the presence of pesticide residues. This study was conducted to establish and evaluate the method for the residue analysis of pyrimethanil, cyprodinil, trifloxystrobin, bifenthrin and boscalid by GC-MS in peel of Granny Smith, Golden Delicious and Idared varieties. The method consisted of few steps, without the routine usage of sorbents, and resulted in efficient removal of waxes, targeted as main interferences in GC-MS analysis. The matrix effect, boscalid selectivity issue, trend of lower trueness for bifenthrin in all matrices and for all analytes in Granny Smith matrix were in some way associated with the waxes. Finally, the method was applied to the analysis of three varieties of apple orchard samples, after 9 and 5 months of treatment with commercial formulations that contain pyrimethanil, cyprodinil and boscalid as active ingredients. Since the developed method consisted of few steps and used nontoxic and economic reagents, it could be implemented as a fast, economic and reliable screening method.",Biomedical chromatography : BMC,"['D001713', 'D005638', 'D008401', 'D057230', 'D016014', 'D027845', 'D009536', 'D010573', 'D011743', 'D015203', 'D014885']","['Biphenyl Compounds', 'Fruit', 'Gas Chromatography-Mass Spectrometry', 'Limit of Detection', 'Linear Models', 'Malus', 'Niacinamide', 'Pesticide Residues', 'Pyrimidines', 'Reproducibility of Results', 'Waxes']",Sorbent-excluding sample preparation method for GC-MS pesticide analysis in apple peel.,"['Q000032', 'Q000737', 'Q000379', None, None, 'Q000737', 'Q000031', 'Q000032', 'Q000032', None, 'Q000737']","['analysis', 'chemistry', 'methods', None, None, 'chemistry', 'analogs & derivatives', 'analysis', 'analysis', None, 'chemistry']",https://www.ncbi.nlm.nih.gov/pubmed/31634409,2020,0,1,apple peel pesticides,apple,0.07575757575757576,"['pyrimethanil, cyprodinil, trifloxystrobin', 'bifenthrin', 'pyrimethanil', 'pesticide']",1,5
31606633,"In this study, apple juice was fermented using Hanseniaspora osmophila X25-5 in pure culture as well as mixed culture with Torulaspora quercuum X24-4, which was inoculated simultaneously or sequentially. H. osmophila inhibited the growth of T. quercuum, while T. quercuum had little effect on the growth of H. osmophila. The simultaneous fermentation consumed relatively more sugar and resulted in the highest ethanol content. The production of organic acids varied depending on the yeast species employed and inoculation modality. Esters and alcohols were the main volatile families produced during fermentation, while ethyl esters and terpenes contributed most to the temperate fruity aroma. Gas chromatography-olfactometry (GC-O) showed that 3-methyl-1-butanol, ethyl 2-methylbutanoate, phenylethyl alcohol, β-phenethyl acetate, and β-damascenone were the most potent odorants in all samples. This study suggested that simultaneous fermentation with H. osmophila and T. quercuum might represent a novel strategy for the future production of cider.",Food chemistry,"['D000085', 'D000434', 'D002849', 'D004952', 'D005285', 'D005638', 'D055321', 'D027845', 'D045792', 'D009812', 'D064367', 'D055319', 'D014920']","['Acetates', 'Alcoholic Beverages', 'Chromatography, Gas', 'Esters', 'Fermentation', 'Fruit', 'Hanseniaspora', 'Malus', 'Norisoprenoids', 'Odorants', 'Olfactometry', 'Torulaspora', 'Wine']","Chemical composition, sensorial properties, and aroma-active compounds of ciders fermented with Hanseniaspora osmophila and Torulaspora quercuum in co- and sequential fermentations.","['Q000032', None, None, 'Q000032', None, 'Q000737', 'Q000378', 'Q000378', 'Q000032', 'Q000032', None, 'Q000378', 'Q000032']","['analysis', None, None, 'analysis', None, 'chemistry', 'metabolism', 'metabolism', 'analysis', 'analysis', None, 'metabolism', 'analysis']",https://www.ncbi.nlm.nih.gov/pubmed/31606633,2019,0,1,fermented apple juice,apple,0.1568627450980392,"['alcohols', 'acetate', 'ethyl esters', 'ethanol', 'phenylethyl alcohol', 'terpenes', 'β-damascenone', '3-methyl-1-butanol']",1,8
