PMID,abstract,journal,mesh_UIds,mesh_terms,paper,qual_UIds,qual_terms,webpage,year,is_useful,source,measmethod
27490567.0,"When a mother's milk is unavailable, the best alternative is donor milk (DM). Milk delivered to Human Milk Banks should be pasteurized in order to inactivate the microbial agents that may be present. Currently, pasteurization, performed at 62.5 °C for 30 min (Holder Pasteurization, HoP), is recommended for this purpose in international guidelines. Several studies have been performed to investigate the effects of HoP on the properties of DM. The present paper has the aim of reviewing the published papers on this topic, and to provide a comparison of the reported variations of biologically-active DM components before and after HoP. This review was performed by searching the MEDLINE, EMBASE, CINHAL and Cochrane Library databases. Studies that clearly identified the HoP parameters and compared the same DM samples, before and after pasteurization, were focused on. A total of 44 articles satisfied the above criteria, and were therefore selected. The findings from the literature report variable results. A possible explanation for this may be the heterogeneity of the test protocols that were applied. Moreover, the present review spans more than five decades, and modern pasteurizers may be able to modify the degradation kinetics for heat-sensitive substances, compared to older ones. Overall, the data indicate that HoP affects several milk components, although it is difficult to quantify the degradation degree. However, clinical practices demonstrate that many beneficial properties of DM still persist after HoP. ",Nutrients,"['D005260', 'D061353', 'D017408', 'D006801', 'D007223', 'D007231', 'D007234', 'D017784', 'D008895', 'D009753', 'D061352', 'D015203', 'D047929']","['Female', 'Food Storage', 'Guidelines as Topic', 'Humans', 'Infant', 'Infant, Newborn', 'Infant, Premature', 'Milk Banks', 'Milk, Human', 'Nutritive Value', 'Pasteurization', 'Reproducibility of Results', 'Term Birth']",The Effect of Holder Pasteurization on Nutrients and Biologically-Active Components in Donor Human Milk: A Review.,"[None, None, None, None, None, None, None, None, 'Q000737', None, None, None, None]","[None, None, None, None, None, None, None, None, 'chemistry', None, None, None, None]",https://www.ncbi.nlm.nih.gov/pubmed/27490567,2017,0.0,Peila_16,[]
10673912.0,"Human milk is commonly considered to be unique when compared with the milk of other species with regard to its high content of complex fucosylated and sialylated lactose-derived oligosaccharides. We describe the application of high-pH anion-exchange chromatography with pulsed amperometric detection and TLC to characterize and quantitate neutral and sialylated lactose-derived oligosaccharides in milk from three Asian elephants and human milk. The lactose contents of elephant and human milks were 25-30 g/l and about 66 g/l respectively, whereas total oligosaccharide concentration was about three times higher in elephant milk and comprised up to 40% (10% in human milk) of the carbohydrate content. The ratio neutral: acidic components was different in the milk of the two species; in elephant milk, the N-acetylneuraminic acid-containing oligosaccharides made up almost half of the total amount v. 30% in human milk. Most oligosaccharides in elephant milk were more fucosylated and/or sialylated compared with human milk components. By mild acid hydrolysis, fucose and N-acetylneuraminic acid were cleaved off from complex components, and this resulted in increased amounts of fucose, galactose, N-acetylneuraminic acid, lactose and lacto-N-neo-tetraose. Unique to elephant milk are the high levels of 3'-galactosyllactose (up to 4 g/l) and lacto-N-neo-tetraose which are present in human milk only in trace amounts. Elephant and human milks have high levels and unique patterns of oligosaccharides which may reflect the relative importance of these components in neonatal host defence, in endothelial leucocyte interactions or in brain development.",The British journal of nutrition,"['D000818', 'D002855', 'D004606', 'D005260', 'D006801', 'D007785', 'D008892', 'D008895', 'D009844']","['Animals', 'Chromatography, Thin Layer', 'Elephants', 'Female', 'Humans', 'Lactose', 'Milk', 'Milk, Human', 'Oligosaccharides']",Lactose-derived oligosaccharides in the milk of elephants: comparison with human milk.,"[None, None, None, None, None, 'Q000032', 'Q000737', 'Q000737', 'Q000032']","[None, None, None, None, None, 'analysis', 'chemistry', 'chemistry', 'analysis']",https://www.ncbi.nlm.nih.gov/pubmed/10673912,2000,1.0,Kunz_99,"['HPAEC_PAD', 'HPTLC']"
11787695.0,"Human milk contains a large amount of oligosaccharides, which represent its third largest solute. Nevertheless, both the metabolism and the role of these substances are still largely unknown. A previous study we conducted documented that the amount of oligosaccharides excreted in the feces varies from 6% to 13% of the 24-hour ingested oligosaccharides. The aim of this study was to characterize the pattern of oligosaccharides in the feces compared with the pattern of the ingested milk. Six term newborn infants were studied at the end of the first month of life. A 7:00 AM milk sample was obtained with an electric breast pump. Feces were collected during the day of milk sampling. Analyses of oligosaccharides were performed using high-pH anion-exchange chromatography with pulsed amperometer detection. Pure milk oligosaccharides were used as reference standards. The chromatographic profile of the oligosaccharides present in the feces and in the milk samples showed more than 40 peaks, 20 of which have been identified. The oligosaccharide profile observed in the feces was similar to the pattern of oligosaccharides present in the milk ingested. A significant difference was represented by the almost complete absence of lactose in the feces of all infants and of sialyllacto-N-tetraose a and disialyllacto-N-neotetraose in 3 samples. A substantial reduction of lacto-N-tetraose was observed in 5 samples. Our results demonstrate that the oligosaccharide profile in the feces is similar to that of the ingested milk. Approximately 40% to 50% of the total ingested oligosaccharides can be found in feces of breast-fed infants.",Advances in experimental medicine and biology,"['D000838', 'D001942', 'D002851', 'D002852', 'D005243', 'D005260', 'D006801', 'D006863', 'D007231', 'D007785', 'D008895', 'D009844']","['Anions', 'Breast Feeding', 'Chromatography, High Pressure Liquid', 'Chromatography, Ion Exchange', 'Feces', 'Female', 'Humans', 'Hydrogen-Ion Concentration', 'Infant, Newborn', 'Lactose', 'Milk, Human', 'Oligosaccharides']",Characterization of oligosaccharides in milk and feces of breast-fed infants by high-performance anion-exchange chromatography.,"[None, None, None, None, 'Q000737', None, None, None, None, 'Q000032', 'Q000737', 'Q000032']","[None, None, None, None, 'chemistry', None, None, None, None, 'analysis', 'chemistry', 'analysis']",https://www.ncbi.nlm.nih.gov/pubmed/11787695,2002,0.0,Coppa_01,[]
2246719.0,"Variations in oligosaccharides and lactose in human milk were studied in 15 mothers during the first week of lactation. The neuraminyloligosaccharides and heavy neutral oligosaccharides increased slightly from days 2 to 5 postpartum and appeared to decrease until day 7. The lacto-N-difucohexaoses, lacto-N-fucopentaoses, and lacto-N-tetraose increased until day 5 and then decreased. Lactodifucotetraose and the fucosidolactoses decreased substantially until day 5 (p less than 0.05) and appeared to stablize in the following days. Lactose increased until day 5 (p less than 0.05) and continued to increase thereafter. Lactose was negatively correlated with total oligosaccharides (p less than 0.10). The fluctuations observed in total oligosaccharides from days 2 to 5 postpartum and their subsequent stabilization and regular decrease during lactation confirm the hypothesis of Kulski and Hartmann that mammary secretion occurs in three periods: colostrum for the first 36 h postpartum, transitional milk from days 2 to 5 postpartum, and mature milk after day 5. The oligosaccharide variations we found corresponded to those of other milk constituents observed by other authors. The significance of the oligosaccharide variations is discussed.",Journal of pediatric gastroenterology and nutrition,"['D000328', 'D000704', 'D002850', 'D005260', 'D006801', 'D007774', 'D007785', 'D008895', 'D009844', 'D012044']","['Adult', 'Analysis of Variance', 'Chromatography, Gel', 'Female', 'Humans', 'Lactation', 'Lactose', 'Milk, Human', 'Oligosaccharides', 'Regression Analysis']",Variations in oligosaccharides and lactose in human milk during the first week of lactation.,"[None, None, None, None, None, None, 'Q000032', 'Q000737', 'Q000032', None]","[None, None, None, None, None, None, 'analysis', 'chemistry', 'analysis', None]",https://www.ncbi.nlm.nih.gov/pubmed/2246719,1991,1.0,Viverge_90,['CM']
2181825.0,"Human milk is characterized not only by a complex host defense system that prevents the colonization and proliferation of common microbial pathogens that may pervade the alimentary tract and respiratory tract of the infant but also by a paucity of inflammatory agents and an array of anti-phlogistic factors. Clinical observations support the notion that the protection provided by human milk involves not only antimicrobial factors, but also anti-inflammatory agents. The major anti-inflammatory agents include enzymes that degrade mediators of inflammation, anti-proteases, lysozyme, lactoferrin, secretory IgA and a number of antioxidants including cysteine, ascorbate, alpha-tocopherol, and beta-carotene. It is pertinent that most of these factors are either absent or poorly represented in cow's milk or other artificial feedings that substitute for breast feeding and that the attainment of adult serum levels of some of these antioxidants in early infancy is dependent upon breast feeding. It may be that the provision of these antioxidants may help to protect the recipient's developing immunologic system which is quite susceptible to oxidant damage. The absence of breast feeding will thus deprive the infant of valuable protection against common enteric-respiratory disorders and their inflammatory consequences. It should be pointed out that the protective systems in human milk including the anti-inflammatory components may not be completely delineated, and that little is known of the in vivo fate of the factors and precisely how they protect the recipient. Those questions should form the basis of important research in the next decades.",Advances in experimental medicine and biology,"['D000893', 'D000975', 'D006801', 'D008895', 'D009092']","['Anti-Inflammatory Agents', 'Antioxidants', 'Humans', 'Milk, Human', 'Mucous Membrane']",Anti-inflammatory systems in human milk.,"[None, None, None, 'Q000502', 'Q000502']","[None, None, None, 'physiology', 'physiology']",https://www.ncbi.nlm.nih.gov/pubmed/2181825,1990,0.0,Goldman_90,[]
10353922.0,"In a large-scale study of feeding strategies in premature infants (early vs later initiation of enteral feeding, continuous vs bolus tube-feeding, and human milk vs formula), the feeding of human milk had more effect on the outcomes measured than any other strategy studied. Therefore, this report describes the growth, nutritional status, feeding tolerance, and health of participating premature infants who were fed fortified human milk (FHM) in comparison with those who were fed exclusively preterm formula (PF).",Pediatrics,"['D000818', 'D001724', 'D001942', 'D005260', 'D005526', 'D005865', 'D006801', 'D007227', 'D007231', 'D007234', 'D008297', 'D009752', 'D011446', 'D016896']","['Animals', 'Birth Weight', 'Breast Feeding', 'Female', 'Food, Formulated', 'Gestational Age', 'Humans', 'Infant Nutritional Physiological Phenomena', 'Infant, Newborn', 'Infant, Premature', 'Male', 'Nutritional Status', 'Prospective Studies', 'Treatment Outcome']",Feeding strategies for premature infants: beneficial outcomes of feeding fortified human milk versus preterm formula.,"[None, None, None, None, None, None, None, None, None, 'Q000502', None, None, None, None]","[None, None, None, None, None, None, None, None, None, 'physiology', None, None, None, None]",https://www.ncbi.nlm.nih.gov/pubmed/10353922,1999,0.0,Schanler_99,[]
23968744.0,"To compare the duration of parenteral nutrition, growth, and morbidity in extremely premature infants fed exclusive diets of either bovine milk-based preterm formula (BOV) or donor human milk and human milk-based human milk fortifier (HUM), in a randomized trial of formula vs human milk.",The Journal of pediatrics,"['D000818', 'D001942', 'D002417', 'D004311', 'D020345', 'D005260', 'D005526', 'D006801', 'D041943', 'D062071', 'D007231', 'D008297', 'D008892', 'D010288']","['Animals', 'Breast Feeding', 'Cattle', 'Double-Blind Method', 'Enterocolitis, Necrotizing', 'Female', 'Food, Formulated', 'Humans', 'Infant Formula', 'Infant, Extremely Premature', 'Infant, Newborn', 'Male', 'Milk', 'Parenteral Nutrition']",Randomized trial of exclusive human milk versus preterm formula diets in extremely premature infants.,"[None, None, None, None, 'Q000453', None, None, None, None, None, None, None, None, 'Q000706']","[None, None, None, None, 'epidemiology', None, None, None, None, None, None, None, None, 'statistics & numerical data']",https://www.ncbi.nlm.nih.gov/pubmed/23968744,2014,0.0,Cristofalo_13,[]
11236734.0,"This article reviews the bioactive components of human milk. Special emphasis is given to immune and nonimmune protective function of major and minor nutrients in human milk. Immune modulating components, such as cytokines, nucleotides, hormones, and growth factors, are discussed. Milk enzymes with digestive function in the newborn are reviewed.",Pediatric clinics of North America,"['D006801', 'D007227', 'D007231', 'D007781', 'D008055', 'D008895', 'D011388']","['Humans', 'Infant Nutritional Physiological Phenomena', 'Infant, Newborn', 'Lactoferrin', 'Lipids', 'Milk, Human', 'Prolactin']",Bioactive factors in human milk.,"[None, 'Q000502', None, 'Q000502', 'Q000502', 'Q000166', 'Q000502']","[None, 'physiology', None, 'physiology', 'physiology', 'cytology', 'physiology']",https://www.ncbi.nlm.nih.gov/pubmed/11236734,2001,0.0,Hamosh_01,[]
11236733.0,"A complex interplay of maternal homeostatic mechanisms influences nutrient transfer to nursing infants, and with a few exceptions, excess maternal intake or a moderate deficiency in the maternal diet does not appreciably alter nutrient transfer to infants unless it has persisted for some time. Milk vitamins D and K contents, even in apparently well-nourished women, may not always provide adequate amounts for infants. Investigations provide evidence that human milk possesses many unique characteristics and that maternal and environmental influences are stronger than previously recognized and appreciated. A complete body of knowledge does not exist to serve as a basis for dietary recommendations to ensure optimal nutrition for mothers and infants. The success of lactation usually is measured in terms of infant performance, and cost and consequence to the mother are seldom considered. Human milk feeding is recommended for the entire first year of life, but few studies focus on the nursing dyad for more than 3 months' duration. Continued study is needed so that nutritional adequacy may be maintained and appropriate dietary guidance can be provided. When human milk feeding is not practiced, modern and reliable data on human milk constituents and their significance to infants also are essential for the preparation of formulas, especially those not based on bovine milk. The adequacy of human milk substitutes cannot be predicted from compositional analysis because of possible differences in compartmentalization and molecular form of nutrients, and such preparations must be evaluated using specific indices of nutrient use, together with traditional anthropometric measures in infants.",Pediatric clinics of North America,"['D005260', 'D006801', 'D007223', 'D007227', 'D007774', 'D008895', 'D008903', 'D009751', 'D011247', 'D014815']","['Female', 'Humans', 'Infant', 'Infant Nutritional Physiological Phenomena', 'Lactation', 'Milk, Human', 'Minerals', 'Nutritional Requirements', 'Pregnancy', 'Vitamins']",Nutrient composition of human milk.,"[None, None, None, None, 'Q000502', 'Q000737', 'Q000032', None, None, 'Q000032']","[None, None, None, None, 'physiology', 'chemistry', 'analysis', None, None, 'analysis']",https://www.ncbi.nlm.nih.gov/pubmed/11236733,2001,0.0,Picciano_01,[]
8827106.0,"At present, not much is known about the absorption and metabolism of human milk (HM) oligosaccharides in term and preterm infants. We investigated the renal excretion of lactose and complex oligosaccharides in preterm infants fed HM (n = 9, mean actual body weight 2290 g) or a cow's milk-based infant formula (n = 9, mean actual body weight 2470 g). We found that the renal excretion of lactose in HM-fed infants was slightly lower than in formula-fed infants (14.0 +/- 7.4 versus 20.4 +/- 8.7 mg kg-1 day-1, mean +/- SD). The excretion of neutral sugars deriving from oligosaccharides was similar in HM-fed and formula-fed infants (3.8 +/- 2.1 versus 2.9 +/- 0.9 mg kg-1 day-1); the difference between means was not statistically significant. The separation and characterization of oligosaccharides by high-pH anion exchange chromatography with pulsed amperometric detection (HPAE-PAD) and subsequent analysis by fast atom bombardment-mass spectrometry (FAB-MS) revealed a more complex pattern in HM-fed infants compared to the formula-fed group. Lactose-derived oligosaccharides characteristic for HM (e.g. lacto-N-tetraose, and lacto-N-fucopentaoses I and II) were excreted in HM-fed but not in formula-fed infants. These results indicate that nutrition has a significant impact on the oligosaccharide composition in urine of preterm infants.","Acta paediatrica (Oslo, Norway : 1992)","['D002851', 'D002852', 'D002855', 'D006801', 'D007225', 'D007231', 'D007234', 'D007408', 'D007668', 'D007785', 'D008895', 'D009844']","['Chromatography, High Pressure Liquid', 'Chromatography, Ion Exchange', 'Chromatography, Thin Layer', 'Humans', 'Infant Food', 'Infant, Newborn', 'Infant, Premature', 'Intestinal Absorption', 'Kidney', 'Lactose', 'Milk, Human', 'Oligosaccharides']",Urinary excretion of lactose and oligosaccharides in preterm infants fed human milk or infant formula.,"['Q000379', None, 'Q000379', None, None, None, 'Q000378', None, 'Q000378', 'Q000652', 'Q000737', 'Q000652']","['methods', None, 'methods', None, None, None, 'metabolism', None, 'metabolism', 'urine', 'chemistry', 'urine']",https://www.ncbi.nlm.nih.gov/pubmed/8827106,1996,0.0,Rudloff_96,[]
23265309.0,"The implications of the biologically active elements in milk for the mammalian infant are largely unknown. Animal models demonstrate that transmission of glucocorticoids through milk influences behavior and modifies brain development in offspring. The aim of this study was to determine the relation between human milk cortisol levels and temperament of the breastfed infant. Fifty-two mother and infant pairs participated when the infants were three-months old. Milk cortisol levels were assessed and each mother completed the Infant Behavior Questionnaire (IBQ), a widely used parent-report measure of infant temperament. Analyses revealed a positive association between milk cortisol and the negative affectivity dimension of the IBQ (partial r=.37, p<.01). No correlation was found between elevated cortisol levels and the surgency/extraversion or the orienting/regulation dimensions. Further, the positive association between increased maternal milk cortisol and negative affectivity was present among girls (β=.59, p<.01), but not among boys. (Although, the sex by milk cortisol interaction term was not statistically significant, suggesting that these results require replication.) Environmental factors such as maternal demographics and negative maternal affect (depression and perceived stress) at the time of assessment did not account for the positive association. The findings support the proposal that exposure to elevated levels of cortisol in human milk influences infant temperament. The findings further suggest that mothers have the ability to shape offspring phenotype through the transmission of biologically active components in milk.",Psychoneuroendocrinology,"['D001942', 'D002657', 'D005120', 'D005260', 'D006801', 'D006854', 'D007223', 'D018730', 'D008297', 'D008895', 'D009035', 'D002666', 'D011795', 'D013694']","['Breast Feeding', 'Child Development', 'Extraversion, Psychological', 'Female', 'Humans', 'Hydrocortisone', 'Infant', 'Infant Behavior', 'Male', 'Milk, Human', 'Mothers', 'Psychology, Child', 'Surveys and Questionnaires', 'Temperament']",Human milk cortisol is associated with infant temperament.,"[None, None, None, None, None, 'Q000032', None, 'Q000523', None, 'Q000737', None, None, None, None]","[None, None, None, None, None, 'analysis', None, 'psychology', None, 'chemistry', None, None, None, None]",https://www.ncbi.nlm.nih.gov/pubmed/23265309,2013,0.0,Grey_13,[]
29686862.0,"Breast milk is the only source of the essential amino acid tryptophan (TRP) in breast-fed infants. Low levels of TRP could have implications for infant neurodevelopment. The objectives of the present study were to compare the relationship of TRP and its neuroactive pathway metabolites kynurenine (Kyn) and kynurenic acid (KynA) in preterm and term expressed breast milk (EBM) in the first 14 d following birth, and the relationship of TRP metabolism to maternal stress and immune status. A total of twenty-four mothers were recruited from Cork University Maternity Hospital: twelve term (>38 weeks) and twelve preterm (<35 weeks). EBM samples were collected on days 7 and 14. Free TRP, Kyn and KynA were measured using HPLC, total TRP using MS, cytokines using the Meso Scale Discovery (MSD) assay system, and cortisol using a cortisol ELISA kit. Although total TRP was higher in preterm EBM in comparison with term EBM (",Journal of nutritional science,[],[],Tryptophan metabolic profile in term and preterm breast milk: implications for health.,[],[],https://www.ncbi.nlm.nih.gov/pubmed/29686862,2019,1.0,oRourke_18,"['GC', 'MS']"
17295795.0,"Several recent studies have demonstrated a relationship between the composition of the gut microbiota in infancy and subsequent development of allergic disease. Human milk is the major food in infancy and may thus profoundly influence the composition of the gut flora. Oligosaccharides in breast milk survive the passage through the stomach and are utilized by the gut microbiota. As the relationship between breast feeding and childhood allergy is controversial we hypothesized that the composition of oligosaccharides in breast milk might explain the controversy. Nine of the most abundant neutral oligosaccharides in human milk were analysed in colostrum samples from allergic and non-allergic women and related to subsequent development of allergy in their children. The carbohydrate fraction of the colostrum was separated by gel permeation chromatography and neutral oligosaccharides, tri- to hexasaccharides were collected. Neutral oligosaccharides were analysed with high-performance liquid chromatography. There was a large variation in the concentration of neutral oligosaccharides in colostrum, which could not be explained by the allergic status of the women. Allergic children consumed higher amounts of neutral oligosaccharides in total, although not significantly (p = 0.12). When different oligosaccharides were analysed separately, there was no significant difference in consumption between the infants who developed atopic allergy later (n = 9) and infants who did not (n = 11). Thus, the amount of neutral oligosaccharides in colostrum does not directly correlate with maternal allergy, nor with allergy development in children up to 18 months of age.",Pediatric allergy and immunology : official publication of the European Society of Pediatric Allergy and Immunology,"['D003126', 'D005260', 'D006801', 'D006967', 'D007223', 'D007231', 'D007422', 'D008297', 'D009844', 'D011247', 'D011446']","['Colostrum', 'Female', 'Humans', 'Hypersensitivity', 'Infant', 'Infant, Newborn', 'Intestines', 'Male', 'Oligosaccharides', 'Pregnancy', 'Prospective Studies']",Neutral oligosaccharides in colostrum in relation to maternal allergy and allergy development in children up to 18 months of age.,"['Q000737', None, None, 'Q000209', None, None, 'Q000382', None, 'Q000032', None, None]","['chemistry', None, None, 'etiology', None, None, 'microbiology', None, 'analysis', None, None]",https://www.ncbi.nlm.nih.gov/pubmed/17295795,2007,1.0,Sjogren_07,['HPLC']
15736916.0,"There is increased consumer awareness that foods contain microcomponents that may have beneficial effects on health maintenance and disease prevention. In milk fat these functional food components include EPA, DHA, and CLA. The opportunity to enhance the content of these FA in milk has improved as a result of recent advances that have better defined the interrelationships between rumen fermentation, lipid metabolism, and milk fat synthesis. Dietary lipids undergo extensive hydrolysis and biohydrogenation in the rumen. Milk fat is predominantly TG, and de novo FA synthesis and the uptake of circulating FA contribute nearly equal amounts (molar basis) to the FA in milk fat. Transfer of dietary EPA and DHA to milk fat is very low (<4%); this is, to a large extent, related to their extensive biohydrogenation in the rumen, and also partly due to the fact that they are not transported in the plasma lipid fractions that serve as major mammary sources of FA uptake (TG and nonesterified FA). Milk contains over 20 isomers of CLA but the predominant one is cis-9,trans-11 (75-90% of total CLA). Biomedical studies with animal models have shown that this isomer has anticarcinogenic and anti-atherogenic activities. cis-9,trans-11-CLA is produced as an intermediate in the rumen biohydrogenation of linoleic acid but not of linolenic acid. However, it is only a transient intermediate, and the major source of milk fat CLA is from endogenous synthesis. Vaccenic acid, produced as a rumen biohydrogenation intermediate from both linoleic acid and linolenic acid, is the substrate, and delta9-desaturase in the mammary gland and other tissues catalyzes the reaction. Diet can markedly affect milk fat CLA content, and there are also substantial differences among individual cows. Thus, strategies to enhance milk fat CLA involve increasing rumen outflow of vaccenic acid and increasing delta9-desaturase activity, and through these, several-fold increases in the content of CLA in milk fat can be routinely achieved. Overall, concentrations of CLA, and to a lesser extent EPA and DHA, can be significantly enhanced through the use of diet formulation and nutritional management of dairy cows.",Lipids,"['D000818', 'D002417', 'D005227', 'D015525', 'D005260', 'D006017', 'D006023', 'D006262', 'D006801', 'D019787', 'D008892']","['Animals', 'Cattle', 'Fatty Acids', 'Fatty Acids, Omega-3', 'Female', 'Glycolipids', 'Glycoproteins', 'Health', 'Humans', 'Linoleic Acid', 'Milk']",Modifying milk fat composition of dairy cows to enhance fatty acids beneficial to human health.,"[None, None, 'Q000032', 'Q000494', None, 'Q000737', 'Q000737', None, None, 'Q000494', 'Q000737']","[None, None, 'analysis', 'pharmacology', None, 'chemistry', 'chemistry', None, None, 'pharmacology', 'chemistry']",https://www.ncbi.nlm.nih.gov/pubmed/15736916,2005,0.0,Lock_04b,[]
17587674.0,"Sialyl oligosaccharides of human milk/colostrum are generally believed to be of biological significance, for example with respect to anti-adhesion of pathogenic organism, providing precursors for biosynthesis of brain, and so on. However, the levels of each of the sialyl oligosaccharides in human colostrum have not so far been determined. The present study was designed to determine the concentrations of nine major sialyl oligosaccharides in human colostrum, collected during the first 3 d (days 1-3) from the start of lactation. We found that the concentration of 3'-sialyllactose was significantly higher on day 1 than on day 2 and 3, but the levels of 6'-sialyllactose and sialyllacto-N-tetraose a were higher on day 3 than on day 1. These results are consistent with the view that during the first 3 d of lactation, the concentration of sialyl oligosaccharides in human colostrum change in accordance with the physiological demands of newborn infants.","Bioscience, biotechnology, and biochemistry","['D000222', 'D003126', 'D005260', 'D006801', 'D007774', 'D007785', 'D008895', 'D009844', 'D011247', 'D013997']","['Adaptation, Physiological', 'Colostrum', 'Female', 'Humans', 'Lactation', 'Lactose', 'Milk, Human', 'Oligosaccharides', 'Pregnancy', 'Time Factors']",Sialyl oligosaccharides of human colostrum: changes in concentration during the first three days of lactation.,"[None, 'Q000737', None, None, 'Q000378', 'Q000031', 'Q000737', 'Q000032', None, None]","[None, 'chemistry', None, None, 'metabolism', 'analogs & derivatives', 'chemistry', 'analysis', None, None]",https://www.ncbi.nlm.nih.gov/pubmed/17587674,2007,1.0,Asakuma_07,['HPLC']
2782063.0,"Protein and nitrogen (N) requirements of infants and the optimum protein level of infant formulas are still under debate. Human milk (HM) N is considered adequate although 25% of the N is provided as non-protein nitrogen (NPN), half in the form of urea. Soluble N, insoluble N, NPN and urea N were determined in HM and cow's milk (CM), 5 CM-based infant formulas, 4 soy protein-based formulas (SF), and manufacturers' skim milk and whey protein sources. Total, peptide and free amino acids were also determined in all samples. Levels of NPN and urea N in formulas were highly dependent on the type of whey used, with ion-exchange whey being highest, followed by electrodialyzed and ultrafiltered whey, respectively. SF contained very little NPN with the exception of Soyalac. Consequently, true protein [(Total N-NPN) x 6.38] was lower than the reported levels in several formulas. Levels of peptide and free amino acids were also affected by the method of whey preparation. While it has been recognized that ""casein-predominant"" CM formulas will have different effects on metabolic indices than ""whey-predominant"" formulas, this study demonstrates that there are also pronounced differences among ""whey-predominant"" formulas.",Acta paediatrica Scandinavica,"['D000596', 'D000818', 'D004044', 'D007225', 'D008892', 'D008895', 'D009584']","['Amino Acids', 'Animals', 'Dietary Proteins', 'Infant Food', 'Milk', 'Milk, Human', 'Nitrogen']",Non-protein nitrogen and true protein in infant formulas.,"['Q000032', None, 'Q000032', 'Q000032', 'Q000032', 'Q000032', 'Q000032']","['analysis', None, 'analysis', 'analysis', 'analysis', 'analysis', 'analysis']",https://www.ncbi.nlm.nih.gov/pubmed/2782063,1989,1.0,Donovan_89,"['CM', 'microKjeldahl']"
7101285.0,"Longitudinal studies of zinc and copper contents of breast milk were performed in 65 Japanese mothers during their lactation period until 5 months postpartum. They experienced no problems during pregnancy and at delivery. All women had full term healthy infants. Forty-five were multiparous and 20 primiparous. The highest level of zinc content was found in the colostrum, and subsequently the levels declined (p less than 0.005), as lactation progressed. Copper content was stable during the first month of lactation, and then declined gradually (p less than 0.005). Both mineral levels in breast milk ranged with great variance among the subjects at any stages of lactation. Significantly lower zinc level (p less than 0.01) and higher copper level (p less than 0.005) were found in the serum of lactating women three months postpartum, when compared with non-lactating control women. Factors including lactation history, age of lactating women, serum levels and contents of zinc and copper in the hair did not affect the contents of these trace minerals in the breast milk.",The Tohoku journal of experimental medicine,"['D003126', 'D003300', 'D005260', 'D006801', 'D007564', 'D007774', 'D008895', 'D011247', 'D015032']","['Colostrum', 'Copper', 'Female', 'Humans', 'Japan', 'Lactation', 'Milk, Human', 'Pregnancy', 'Zinc']",Zinc and copper contents in breast milk of Japanese women.,"['Q000032', 'Q000032', None, None, None, None, 'Q000032', None, 'Q000032']","['analysis', 'analysis', None, None, None, None, 'analysis', None, 'analysis']",https://www.ncbi.nlm.nih.gov/pubmed/7101285,1982,1.0,Higashi_82,['FAAS']
10940350.0,"Research on human milk oligosaccharides (HMOs) has received much attention in recent years. However, it started about a century ago with the observation that oligosaccharides might be growth factors for a so-called bifidus flora in breast-fed infants and extends to the recent finding of cell adhesion molecules in human milk. The latter are involved in inflammatory events recognizing carbohydrate sequences that also can be found in human milk. The similarities between epithelial cell surface carbohydrates and oligosaccharides in human milk strengthen the idea that specific interactions of those oligosaccharides with pathogenic microorganisms do occur preventing the attachment of microbes to epithelial cells. HMOs may act as soluble receptors for different pathogens, thus increasing the resistance of breast-fed infants. However, we need to know more about the metabolism of oligosaccharides in the gastrointestinal tract. How far are oligosaccharides degraded by intestinal enzymes and does oligosaccharide processing (e.g. degradation, synthesis, and elongation of core structures) occur in intestinal epithelial cells? Further research on HMOs is certainly needed to increase our knowledge of infant nutrition as it is affected by complex oligosaccharides.",Annual review of nutrition,"['D001644', 'D001903', 'D001942', 'D002240', 'D005243', 'D005260', 'D005690', 'D006801', 'D007223', 'D007231', 'D008895', 'D008969', 'D009844', 'D013329']","['Bifidobacterium', 'Bottle Feeding', 'Breast Feeding', 'Carbohydrate Sequence', 'Feces', 'Female', 'Galactose', 'Humans', 'Infant', 'Infant, Newborn', 'Milk, Human', 'Molecular Sequence Data', 'Oligosaccharides', 'Structure-Activity Relationship']","Oligosaccharides in human milk: structural, functional, and metabolic aspects.","['Q000254', None, None, None, 'Q000382', None, 'Q000032', None, None, None, 'Q000737', None, 'Q000737', None]","['growth & development', None, None, None, 'microbiology', None, 'analysis', None, None, None, 'chemistry', None, 'chemistry', None]",https://www.ncbi.nlm.nih.gov/pubmed/10940350,2000,0.0,Kunz_00,[]
