PMID,abstract,paper,mesh_terms,qual_terms,is_useful,food,chem_ent_ratio,chemicals,bigram_score,chem_term_count
10450562,"Volatile sulfur compounds arising from grated raw or heat-treated garlic in both in-vitro and in-vivo tests were gas-chromatographically analyzed. In in-vitro tests, the head-space vapor gas from garlic in a vial was analyzed. It was clarified that allyl mercaptan arising from raw garlic decreased with the passage of time and other volatile low-molecular sulfur compounds (LMSC) did not show remarkable changes. The change of LMSC from heat-treated garlic was also studied. Methyl mercaptan and allyl mercaptan from heat-treated garlic gradually increased to some extent. On the other hand, the quantities of somewhat high-molecular sulfur compounds (HMSC) were much less in heat-treated garlic compared to those of raw garlic. These compounds increased till approx. 60 min and then decreased gradually. In in-vivo tests, human expiration after eating garlic was analyzed. Allyl mercaptan, methyl mercaptan and allyl methyl sulfide in LMSC were detected in significant amounts. The quantities of these compounds arising from heat-treated garlic were smaller than those from raw garlic. These compounds had the tendency of decreasing with the passage of time. On the other hand, almost no HMSC was detected in both raw and heat-treated garlic. By sensory testing, raw garlic showed a stronger smell than heat-treated garlic in both in-vitro and in-vivo tests. GC analysis exhibited higher values of volatile sulfur compounds in raw garlic. That is, the higher the volatile sulfur compound level, the stronger the garlic flavor or malodor.",Volatile sulfur compounds in human expiration after eating raw or heat-treated garlic.,"['Allyl Compounds', 'Chromatography, Gas', 'Disulfides', 'Female', 'Garlic', 'Gas Chromatography-Mass Spectrometry', 'Hot Temperature', 'Humans', 'Odorants', 'Plants, Medicinal', 'Sulfhydryl Compounds', 'Sulfides', 'Sulfur Compounds', 'Volatilization']","['analysis', None, 'analysis', None, 'chemistry', None, None, None, None, None, 'analysis', 'analysis', 'adverse effects', None]",,garlic,0.14285714285714285,"['sulfur', 'allyl mercaptan', 'methyl mercaptan', 'Methyl mercaptan', 'Allyl mercaptan', 'volatile sulfur', 'Volatile sulfur', 'allyl methyl sulfide']",1,11
10234471,"Diallyl sulfide (DAS) and diallyl disulfide (DADS) were used to determine viability and inhibition of arylamine N-acetyltransferase (NAT) activity in human bladder tumor cells. The NAT activity was measured by high performance liquid chromatography assaying for the amounts of N-acetyl-2-aminofluorene (2-AAF) and N-acetyl-p-aminobenzoic acid (N-Ac-PABA) and remaining 2-aminofluorene (2-AF) and p-aminobenzoic acid (PABA). The viability, NAT activity and 2-AAF-DNA adduct formation in human bladder tumor cells was inhibited by DAS and DADS in a dose-dependent manner, i.e. the higher the concentration of DAS and DADS, the higher the inhibition of NAT activity and cell death. The data also indicated that DAS and DADS decrease the apparent values of Km and Vmax from human bladder tumor cells in both systems examined. This report is the first demonstration to show garlic components did affect human bladder tumor cell NAT activity.",Effects of garlic components diallyl sulfide and diallyl disulfide on arylamine N-acetyltransferase activity in human bladder tumor cells.,"['Allyl Compounds', 'Anticarcinogenic Agents', 'Antineoplastic Agents', 'Arylamine N-Acetyltransferase', 'Disulfides', 'Enzyme Activation', 'Garlic', 'Humans', 'Plants, Medicinal', 'Sulfides', 'Tumor Cells, Cultured', 'Urinary Bladder Neoplasms']","['pharmacology', 'pharmacology', 'pharmacology', 'metabolism', 'pharmacology', 'drug effects', None, None, None, 'pharmacology', None, 'drug therapy']",0.0,garlic,0.29310344827586204,"['PABA', '2-aminofluorene', 'N-Ac-PABA', '2-AF', 'DADS', 'Diallyl sulfide', 'N-acetyl-2-aminofluorene', 'p-aminobenzoic acid', 'diallyl disulfide', 'N-acetyl-p-aminobenzoic acid', 'DAS']",1,17
10227149,"An organosulfur compound was isolated from oil-macerated garlic extract by silica gel column chromatography and preparative TLC. From the results of NMR, IR, and MS analyses, its structure was determined as E-4,5,9-trithiadeca-1,7-diene-9-oxide (iso-E-10-devinylajoene, iso-E-10-DA). This compound was different from E-4,5,9-trithiadeca-1,6-diene-9-oxide (E-10-devinylajoene, E-10-DA) only in the position of a double bond. Iso-E-10-DA had antimicrobial activity against Gram-positive bacteria, such as Bacillus cereus, B. subtilis, and Staphylococcus aureus, and yeasts at the concentration lower than 100 micrograms/ml, but Gram-negative bacteria were not inhibited at the same concentration. The antimicrobial activity of iso-E-10-DA was inferior to those of similar oil-macerated garlic extract compounds such as E-ajoene, Z-ajoene, and Z-10-DA. From these results, it was suggested that trans structure and/or the position of double bond of iso-E-10-DA reduce the antimicrobial activity.","An organosulfur compound isolated from oil-macerated garlic extract, and its antimicrobial effect.","['Anti-Bacterial Agents', 'Chromatography, Thin Layer', 'Disulfides', 'Garlic', 'Gram-Positive Bacteria', 'Magnetic Resonance Spectroscopy', 'Mass Spectrometry', 'Microbial Sensitivity Tests', 'Oils', 'Plant Extracts', 'Plants, Medicinal', 'Spectrophotometry, Infrared', 'Sulfoxides']","['isolation & purification', None, 'isolation & purification', 'chemistry', 'drug effects', None, None, None, None, 'chemistry', None, None, 'isolation & purification']",0.0,garlic,0.17073170731707318,"['E-10-devinylajoene', 'E-ajoene', 'silica', 'garlic extract', 'organosulfur compound', 'E-4,5,9-trithiadeca-1,6-diene-9-oxide']",1,7
10193205,"Alliinase (EC 4.4.1.4) has been isolated from commercially available garlic (Allium sativum L., Alliaceae) powder and was investigated with respect to its use as ingredient of herbal remedies. The enzyme was purified to apparent homogeneity and results were compared with those obtained from a sample of fresh A. sativum var. pekinense. The purification of the enzyme involved a gel filtration step as well as affinity chromatography on concanavalin-A agarose. Vmax using L-(+)-alliin as substrate (252 mumol min-1 mg-1) was at the lower range of data given in the literature (214-390 mumol min-1 mg-1). L-(-)-Alliin was also accepted as substrate (54 mumol min-1 mg-1). Vmax for alliinase from A. sativum var. pekinense was at 332 mumol min-1 mg-1 and 90 mumol min-1 mg-1 for L-(+)- and L-(-)-alliin, respectively. The Km values for alliinase from garlic powder were estimated to be 1.6 mM for L-(+)-alliin and 2.8 mM for L-(-)-alliin. In contrast to literature values, both temperature and pH optima were somewhat higher (36 degrees C and pH 7.0 versus 33 degrees C and pH 6.5, respectively). The enzyme was found to be active in a range from pH 5 to pH 10. Gel electrophoresis gave evidence that the alliinase obtained from garlic powder consisted of two slightly different subunits with molecular weights of 53 and 54 kDa whereas alliinase obtained from fresh garlic consists of two identical subunits. It is assumed that the alliinase gets significantly altered during the drying process of garlic powder but is still capable to convert alliin to allicin.",Quality of herbal remedies from Allium sativum: differences between alliinase from garlic powder and fresh garlic.,"['Carbon-Sulfur Lyases', 'Electrophoresis, Polyacrylamide Gel', 'Garlic', 'Phytotherapy', 'Plants, Medicinal', 'Powders']","['isolation & purification', None, 'chemistry', None, None, None]",,garlic,0.12,"['allicin', 'alliin', 'garlic (Allium sativum L., Alliaceae) powder', 'mg-1', 'L-(+)-']",1,9
9882409,"Allicin (diallylthiosulfinate) is the main biologically active component of freshly crushed garlic cloves. It is produced upon the interaction of the nonprotein amino acid alliin with the enzyme alliinase (alliin lyase, EC 4.4.1.4). A simple and rapid spectrophotometric procedure for determination of allicin and alliinase activity, based on the reaction between 2-nitro-5-thiobenzoate (NTB) and allicin, is described. NTB reacts with the activated disulfide bond --S(O)-S--; of allicin, forming the mixed-disulfide allylmercapto-NTB, as characterized by NMR. The method can be used for determination of allicin and total thiosulfinates in garlic preparations and garlic-derived products. The method was applied for determination of pure alliinase activity and for the activity of the enzyme in crude garlic extracts.",A spectrophotometric assay for allicin and alliinase (Alliin lyase) activity: reaction of 2-nitro-5-thiobenzoate with thiosulfinates.,"['Carbon-Sulfur Lyases', 'Chromatography, High Pressure Liquid', 'Chromatography, Thin Layer', 'Kinetics', 'Magnetic Resonance Spectroscopy', 'Nitrobenzoates', 'Sulfhydryl Compounds', 'Sulfinic Acids', 'Sulfonic Acids']","['metabolism', None, None, None, None, 'chemistry', None, 'metabolism', 'chemistry']",1.0,garlic,0.20512820512820512,"['Allicin', 'amino acid alliin', 'allicin', 'garlic cloves', 'mixed-disulfide']",1,8
19281347,"Garlic (Allium sativum L.) is used in the household and as an ingredient in many pharmaceutical products. Tissue culture technique provides an excellent source for induction of both chemical and genetic variation in garlic. A callus was induced on root meristem cultured on Murashige and Skoog (MS) medium in the presence of kinetin, indole acetic acid, and 2,4-dichlorophenoxyacetic acid. Shoots with a small bulb were produced on medium containing MS salts, B vitamins, and naphthalene acetic acid. Regenerated plants were transplanted into soil, and a nondivided bulb was formed in the first somaclonal generation (SCI). Plants were normal in their phenotypes in SC2. After four cycles of field cultivation, the selected somaclones (variants) in the fourth generation showed significant differences in bulb character compared with the original plants. Mitotic division and chromosomal abnormalities were investigated in meristimic root tip cells of regenerated plants for the first and fourth regeneration and for control plants. Somaclonal variant metaphase cells had the same chromosome number (2n = 16) as those of the controls. Allicin was measured quantitatively in the regenerated clones by high-performance liquid chromatography. The results showed that some clones contained as much as 14.50 mg/g allicin, compared with 3.80 mg/g in the control plant. This finding suggests that this technique may be useful to improve the allicin content of Egyptian garlic, which could be utilized as a good source for garlic-containing pharmaceutical preparations.",Chemical and Genetic Evaluation of Somaclonal Variants of Egyptian Garlic (Allium sativum L.).,[],[],,garlic,0.1232876712328767,"['vitamins', 'Allicin', '2,4-dichlorophenoxyacetic acid', 'naphthalene acetic acid', 'allicin', 'indole acetic acid', 'Garlic (Allium sativum L.', 'kinetin']",1,9
9818412,"A new direct HPLC method with fluorescence detection has been developed for the routine analysis of riboflavin, flavin mononucleotide and flavin-adenine dinucleotide, in wines and other beverages. These compounds are the main agents responsible for the ""taste of light"" that some white wines and other beverages develop when they are exposed to the light, due to the formation of sulfur compounds that produce an anion/garlic odor. A Hewlett-Packard 1100 gradient liquid chromatograph with 1046A fluorescence detector was used. To improve the selectivity, each compound was monitored to fit the best lambda excitation/lambda emission (265/525 nm). A 500 nm cut-off filter was used. The column was a Hypersil C18 ODS, 200 x 2.1 mm, 5 microns particle size. The volume injected was 20 microliters. A constant flow-rate of 0.6 ml/min was used with two solvents: solvent A, 0.05 M buffer NaH2PO4 at pH = 3.0 with H3PO4 and solvent B, acetonitrile. The precision, linearity and sensitivity of this method have been established.","Determination of riboflavin, flavin mononucleotide and flavin-adenine dinucleotide in wine and other beverages by high-performance liquid chromatography with fluorescence detection.","['Beverages', 'Chromatography, High Pressure Liquid', 'Flavin Mononucleotide', 'Flavin-Adenine Dinucleotide', 'Riboflavin', 'Sensitivity and Specificity', 'Wine']","['analysis', 'methods', 'analysis', 'analysis', 'analysis', None, 'analysis']",0.0,garlic,0.13953488372093023,"['sulfur', 'flavin-adenine dinucleotide', 'ODS', 'flavin mononucleotide', 'flow-rate', 'riboflavin']",1,6
9799098,"Alliinase [S-alk(en)yl-L-cysteine sulfoxide lyase], a pyridoxal-phosphate-(Pxy-P)-dependent enzyme, is responsible for the degradative conversion of S-alk(en)yl-L-cysteine sulfoxide to volatile odorous sulfur-containing metabolites in Allium plants. We have purified alliinase from shoots of Allium tuberosum (Chinese chive) to apparent homogeneity by SDS/polyacrylamide gel electrophoresis. A cDNA clone encoding alliinase was isolated from a cDNA library constructed from whole plants of A. tuberosum by hybridization screening with a synthetic 50-residue oligonucleotide encoding a conserved region of the alliinases from onion and garlic. The isolated cDNA encoded a protein of 476 amino acid residues with a molecular mass of 54083 Da. The deduced amino acid sequence exhibited 66-69% identities with those of reported alliinases from onion, garlic and shallot. The partial amino acid sequence, which was determined for a V8 protease-digested peptide fragment of the purified alliinase, was perfectly matched with the sequence deduced from the cDNA. An expression vector of recombinant alliinase cDNA was constructed in yeast. The catalytically active protein was in the soluble fraction of transformed yeast. Site-directed mutagenesis experiments indicated that Lys280 was essential for the catalytic activity and, thus, a possible Pxy-P-binding residue. The mRNA expression of the alliinase gene comprising a multigene family in the shoots of green plants was twofold higher than that in the roots of green plants; however, the expression in the shoots of etiolated plants was only 13% that in green shoots, although the expression in the roots was not remarkably different between in green and etiolated plants. Immunohistochemical investigation indicated that the alliinase protein is predominantly accumulated in the bundle sheath cells of shoots of A. tuberosum.","Alliinase [S-alk(en)yl-L-cysteine sulfoxide lyase] from Allium tuberosum (Chinese chive)--purification, localization, cDNA cloning and heterologous functional expression.","['Allium', 'Amino Acid Sequence', 'Base Sequence', 'Carbon-Sulfur Lyases', 'Catalysis', 'Chromatography, Gel', 'Cloning, Molecular', 'DNA, Complementary', 'Electrophoresis, Polyacrylamide Gel', 'Escherichia coli', 'Immunohistochemistry', 'Molecular Sequence Data', 'Mutagenesis, Site-Directed', 'Nucleic Acid Hybridization', 'Sequence Homology, Amino Acid']","['enzymology', None, None, 'chemistry', None, None, None, None, None, 'genetics', None, None, None, None, None]",0.0,garlic,0.11904761904761904,"['S-alk(en)yl-L-cysteine', 'green plants', 'volatile odorous sulfur-containing', 'Allium', 'S-alk(en)yl-L-cysteine sulfoxide', 'amino acid']",1,10
9770309,An approach using supercritical fluid extraction (SFE) followed by clean-up with a AgNO3-loaded Florisil column was utilized for the analysis of four organochlorine pesticides (OCPs) in garlic. The organic sulfur extracted by SFE from garlic was removed by AgNO3 allowing OCPs to be determined by GC-electron-capture detection without interferences. All OCPs recoveries ranged from 85.0% to 110.0% and relative standard deviations were in the range of 3.9-7.2% for spiked samples. The described method may be used to analyze OCPs in garlic on a routine basis.,Supercritical fluid extraction and off-line clean-up for the analysis of organochlorine pesticide residues in garlic.,"['Chromatography, Gas', 'Electrochemistry', 'Garlic', 'Hydrocarbons, Chlorinated', 'Insecticides', 'Pesticide Residues', 'Plants, Medicinal']","[None, None, 'chemistry', None, 'analysis', 'analysis', None]",0.0,garlic,0.34615384615384615,"['organochlorine pesticides', 'sulfur', 'AgNO3', 'OCPs', 'SFE']",1,9
9747536,"Supercritical fluid (SF) extracts of homogenized ramp (Allium tricoccum Ait.) were separated and characterized with liquid chromatography coupled with atmospheric pressure chemical ionization mass spectrometric identification. The profiles of SF extracts of aqueous homogenates of ramp bulbs from three different seasons and growing regions revealed that the thiosulfinates were major components. In addition, some of the cepaenes (alpha-sulfinyldisulfides) found in extracts of onion juice, as well as allyl containing cepaenes (2-propenyl l-(2-propenylsulfinyl)propyl disulfide), are present in the ramp extracts. The amount of allicin in ramp bulb homogenates ranged from approximately 10% to 50% of that found in extracts of aqueous garlic homogenates. The greater amount of the methyl 1-propenyl thiosulfinates in the ramp extracts relative to that found in the garlic extracts correlates with the flavor characteristics of ramp bulbs.",Allium chemistry: identification of organosulfur compounds in ramp (Allium tricoccum) homogenates.,"['Allium', 'Chromatography, Liquid', 'Disulfides', 'Mass Spectrometry', 'Plant Extracts', 'Sulfhydryl Compounds', 'Sulfinic Acids']","['chemistry', None, 'analysis', None, 'analysis', 'analysis', 'analysis']",0.0,garlic,0.1794871794871795,"['Allium', 'allicin', 'cepaenes', '2-propenyl l-(2-propenylsulfinyl)propyl disulfide', 'methyl 1-propenyl thiosulfinates', 'allyl']",1,7
9648236,"A compound showing antimicrobial activity was isolated from an oil-macerated garlic extract by silica gel column chromatography and preparative TLC. On basis of the results of NMR and MS analyses, it was identified as Z-4,5,9-trithiadeca-1,6-diene-9-oxide (Z-10-devinylajoene; Z-10-DA). Z-10-DA exhibited a broad spectrum of antimicrobial activity against such microorganisms as gram-positive and gram-negative bacteria and yeasts. The antimicrobial activity of Z-10-DA was comparable to that of Z-ajoene, but was superior to that of E-ajoene. Z-10-DA and Z-ajoene are different in respect of substitution of the allyl group by the methyl group flanking a sulfinyl group. This result suggests that substitution by the methyl group would also be effective for the inhibition of microbial growth.",Antimicrobial activity of a compound isolated from an oil-macerated garlic extract.,"['Anti-Bacterial Agents', 'Disulfides', 'Garlic', 'Microbial Sensitivity Tests', 'Plant Extracts', 'Plant Oils', 'Plants, Medicinal', 'Structure-Activity Relationship']","['chemistry', 'chemistry', 'microbiology', None, 'chemistry', 'chemistry', None, None]",0.0,garlic,0.25,"['sulfinyl', 'methyl', 'allyl', 'Z-10-devinylajoene', 'E-ajoene', 'silica', 'garlic extract', 'Z-4,5,9-trithiadeca-1,6-diene-9-oxide', 'Z-ajoene']",1,9
9580446,"The controlled fermentation of peeled, blanched garlic, using a starter culture of Lactobacillus plantarum, was studied and compared with that of unblanched garlic. Blanching was carried out in hot water (90 degrees C) for 15 min. The starter grew abundantly in the case of blanched garlic, producing mainly lactic acid and reaching a pH of 3.8 after 7 days, but its growth was inhibited in unblanched garlic. Ethanol and fructose, coming from enzymatic activities of the garlic, and a green pigment were formed during the fermentation of unblanched garlic, but not of blanched garlic. The blanched garlic fermented by L. plantarum, even without a preservation treatment (pasteurization), was microbiologically stable during storage at 30 degrees C in an acidified brine (approximately 3% (w/w) NaCl and pH 3.5 at equilibrium), but fructans were hydrolyzed. The packed fermented product and that obtained by direct packing without fermentation were not significantly different with regard to flavour.",Lactic acid fermentation and storage of blanched garlic.,"['Carbohydrates', 'Chromatography, Gas', 'Chromatography, High Pressure Liquid', 'Color', 'Enterobacteriaceae', 'Ethanol', 'Fermentation', 'Food Preservation', 'Fructans', 'Garlic', 'Hot Temperature', 'Hydrogen-Ion Concentration', 'Lactic Acid', 'Lactobacillus', 'Plants, Medicinal', 'Spain']","['biosynthesis', None, None, None, 'growth & development', 'analysis', None, None, 'analysis', 'metabolism', None, None, 'biosynthesis', 'growth & development', None, None]",0.0,garlic,0.08888888888888889,"['NaCl', 'Ethanol', 'fructose', 'lactic acid']",1,4
9488677,"Two mannose-binding lectins, Allium sativum agglutinin (ASA) I (25 kDa) and ASAIII (48 kDa), from garlic bulbs have been purified by affinity chromatography followed by gel filtration. The subunit structures of these lectins are different, but they display similar sugar specificities. Both ASAI and ASAIII are made up of 12.5- and 11.5-kDa subunits. In addition, a complex (136 kDa) comprising a polypeptide chain of 54 +/- 4 kDa and the subunits of ASAI and ASAIII elutes earlier than these lectins on gel filtration. The 54-kDa subunit is proven to be alliinase, which is known to form a complex with garlic lectins. Constituent subunits of ASAI and ASAIII exhibit the same sequence at their amino termini. ASAI and ASAIII recognize monosaccharides in mannosyl configuration. The potencies of the ligands for ASAs increase in the following order: mannobiose (Manalpha1-3Man) < mannotriose (Manalpha1-6Manalpha1-3Man) approximately mannopentaose < Man9-oligosaccharide. The addition of two GlcNAc residues at the reducing end of mannotriose or mannopentaose enhances their potencies significantly, whereas substitution of both alpha1-3- and alpha1-6-mannosyl residues of mannotriose with GlcNAc at the nonreducing end increases their activity only marginally. The best manno-oligosaccharide ligand is Man9GlcNAc2Asn, which bears several alpha1-2-linked mannose residues. Interaction with glycoproteins suggests that these lectins recognize internal mannose as well as bind to the core pentasaccharide of N-linked glycans even when it is sialylated. The strongest inhibitors are the high mannose-containing glycoproteins, which carry larger glycan chains. Indeed, invertase, which contains 85% of its mannose residues in species larger than Man20GlcNAc, exhibited the highest binding affinity. No other mannose- or mannose/glucose-binding lectin has been shown to display such a specificity.",Garlic (Allium sativum) lectins bind to high mannose oligosaccharide chains.,"['Amino Acid Sequence', 'Binding Sites', 'Binding, Competitive', 'Carbohydrate Conformation', 'Carbohydrate Sequence', 'Carbon-Sulfur Lyases', 'Carrier Proteins', 'Garlic', 'Glycoproteins', 'Glycoside Hydrolases', 'Hemagglutination', 'Lectins', 'Mannose-Binding Lectins', 'Mannosides', 'Molecular Sequence Data', 'Oligosaccharides', 'Plant Lectins', 'Plants, Medicinal', 'Protein Binding', 'Sequence Analysis', 'beta-Fructofuranosidase']","[None, None, 'physiology', None, None, 'metabolism', 'metabolism', 'chemistry', 'metabolism', 'metabolism', 'drug effects', 'metabolism', None, 'chemistry', None, 'metabolism', None, None, None, None, None]",0.0,garlic,0.04597701149425287,"['monosaccharides', 'Allium sativum agglutinin', 'Man9GlcNAc2Asn', 'manno-oligosaccharide']",1,4
9399673,"There is a growing need for short-term and cost-effective bioassay to assess the efficacy of potential chemo-preventive agents. We report that the induction of glutathione (GSH) S-transferase pi (mGSTP1-1) by a chemo-preventive agent can be used as a reliable marker to assess its efficacy in retarding chemical carcinogenesis induced by benzo(a)pyrene (BP), which is a widespread environmental pollutant and believed to be a risk factor in human chemical carcinogenesis. This conclusion is based on 1) the relative contribution of mGSTP1-1 of the liver and forestomach of female A/J mice in the detoxification of the ultimate carcinogenic metabolite of BP, (+)-anti-7,8-dihydroxy-9, 10-oxy-7,8,9, 10-tetrahydrobenzo(a)pyrene [(+)-anti-BPDE]; and 2) a positive correlation between the induction of hepatic and forestomach mGSTP1-1 by 5 naturally occurring organosulfides (OSCs) from garlic (diallyl sulfide, diallyl disulfide, diallyl trisulfide, dipropyl sulfide and dipropyl disulfide) and their effectiveness in preventing BP-induced forestomach neoplasia in mice. In the liver, the combined contribution of other GSTs in the detoxification of (+)-anti-BPDE was far less than the contribution of mGSTP1-1 alone. Likewise, in the forestomach, the contribution of mGSTP1-1 far exceeded the combined contribution of other GSTs. Studies on the effects of OSCs against BP-induced forestomach neoplasia revealed a good correlation between their chemo-preventive efficacy and their ability to induce mGSTP1-1 expression in the liver (r = -0.89; p < 0.05) as well as in the forestomach (r = -0.97; p < 0.05). Our results suggest that the induction of mGSTP1-1 may be a reliable marker for evaluating the efficacy of potential inhibitors of BP-induced cancer in a murine model.",Induction of glutathione S-transferase pi as a bioassay for the evaluation of potency of inhibitors of benzo(a)pyrene-induced cancer in a murine model.,"['Allyl Compounds', 'Animals', 'Anticarcinogenic Agents', 'Benzo(a)pyrene', 'Biological Assay', 'Chromatography, High Pressure Liquid', 'Disulfides', 'Enzyme Induction', 'Female', 'Garlic', 'Glutathione S-Transferase pi', 'Glutathione Transferase', 'Isoenzymes', 'Liver', 'Mice', 'Mice, Inbred A', 'Plants, Medicinal', 'Propane', 'Regression Analysis', 'Stomach', 'Stomach Neoplasms', 'Sulfides', 'Treatment Outcome']","['isolation & purification', None, 'isolation & purification', 'toxicity', 'economics', None, 'isolation & purification', None, None, 'chemistry', None, 'biosynthesis', 'biosynthesis', 'enzymology', None, None, None, 'analogs & derivatives', None, 'enzymology', 'chemically induced', 'isolation & purification', None]",0.0,garlic,0.12048192771084337,"['dipropyl disulfide', 'garlic', 'glutathione', 'benzo(a)pyrene', 'diallyl trisulfide', '(+)-anti-7,8-dihydroxy-9', 'GSH', 'dipropyl sulfide', 'diallyl disulfide', 'diallyl sulfide']",1,10
9177218,"""Natural"" polyreactive antibodies, which bind in a nonspecific manner to a range of biological molecules both of self- and nonself- origin, are normal constituents of serum and are a significant part of the immune repertoire in many species, including humans. Autoantibodies to sTNF-R (the 55-kDa extracellular domain of the human receptor to tumor necrosis factor alpha) were affinity purified from normal human sera using immobilized sTNF-R. The isolated anti-sTNF-R IgG bound both native and denatured forms of the receptor with low affinity. These antibodies also bound to different proteins and therefore are considered to be polyreactive. We used the anti-sTNF-R antibodies and purified polyreactive antibodies to mannose-specific lectin from garlic (Allium sativum) for screening a peptide library displayed on filamentous M13 phage. After the biopanning procedure, we failed to find epitopes with a consensus sequence; however, we found that proline is the most frequent amino acid in the selected phagotopes. Proline is commonly present at solvent-exposed sites in proteins, such as loops, turns, N-terminal first turn of helix, and random coils. Thus, structures containing proline can serve as conformation-dependent common ""public"" epitopes for polyreactive natural antibodies. Our findings may be important for understanding polyreactivity in general and for the significance of polyreactive natural antibodies in immunological homeostasis.",The epitopes for natural polyreactive antibodies are rich in proline.,"['Amino Acid Sequence', 'Animals', 'Antibodies', 'Antigens, CD', 'Autoantibodies', 'Chromatography, Affinity', 'Enzyme-Linked Immunosorbent Assay', 'Epitopes', 'Garlic', 'Humans', 'Immunoblotting', 'Immunoglobulin G', 'Information Systems', 'Lectins', 'Mannose', 'Plant Lectins', 'Plants, Medicinal', 'Probability', 'Proline', 'Protein Structure, Secondary', 'Receptors, Tumor Necrosis Factor', 'Receptors, Tumor Necrosis Factor, Type I']","[None, None, 'isolation & purification', 'immunology', None, None, None, 'chemistry', None, None, None, None, None, 'immunology', 'immunology', None, None, None, None, None, 'immunology', None]",0.0,garlic,0.0625,"['Proline', 'proline', 'amino acid']",1,4
9216741,"This study compared heterocyclic aromatic amines in marinated and unmarinated chicken breast meat flame-broiled on a propane grill. Chicken was marinated prior to grilling and the levels of several heterocyclic amines formed during cooking were determined by solid-phase extraction and HPLC. Compared with unmarinated controls, a 92-99% decrease in 2-amino-1-methyl-6-phenylimidazo[4,5-b]pyridine (PhIP) was observed in whole chicken breast marinated with a mixture of brown sugar, olive oil, cider vinegar, garlic, mustard, lemon juice and salt, then grilled for 10, 20, 30 or 40 min. Conversely, 2-amino-3, 8-dimethylimidazo[4,5-f]quinoxaline (MeIQx) increased over 10-fold with marinating, but only at the 30 and 40 min cooking times. Marinating reduced the total detectable heterocyclic amines from 56 to 1.7 ng/g, from 158 to 10 ng/g and from 330 to 44 ng/g for grilling times of 20, 30 and 40 min, respectively. The mutagenic activity of the sample extracts was also measured, using the Ames/Salmonella assay. Mutagenic activity was lower in marinated samples cooked for 10, 20 and 30 min, but higher in the marinated samples cooked for 40 min, compared with unmarinated controls. Although a change in free amino acids, which are heterocyclic amine precursors, might explain the decrease in PhIP and increase in MeIQx, no such change was detected. Marinating chicken in one ingredient at a time showed that sugar was involved in the increased MeIQx, but the reason for the decrease in PhIP was unclear. PhIP decreased in grilled chicken after marinating with several individual ingredients. This work shows that marinating is one method that can significantly reduce PhIP concentration in grilled chicken.",Effects of marinating on heterocyclic amine carcinogen formation in grilled chicken.,"['Amines', 'Animals', 'Chickens', 'Chromatography, High Pressure Liquid', 'Cooking', 'Food Analysis', 'Heterocyclic Compounds', 'Imidazoles', 'Meat', 'Mutagenicity Tests', 'Mutagens', 'Quinoxalines', 'Salmonella typhimurium']","['analysis', None, None, None, 'methods', None, 'analysis', 'analysis', None, None, 'analysis', 'analysis', 'drug effects']",0.0,garlic,0.1728395061728395,"['heterocyclic aromatic amines', 'propane', 'amines', 'amino acids', 'salt', 'heterocyclic amine', 'PhIP', '8-dimethylimidazo[4,5-f]quinoxaline', '2-amino-1-methyl-6-phenylimidazo[4,5-b]pyridine', 'MeIQx']",1,14
9147057,"A procedure developed to separate the homodimeric and heterodimeric mannose-binding lectins from bulbs of garlic (Allium sativum L.) and ramsons (Allium ursinum L.) also enabled the isolation of stable lectin-alliinase complexes. Characterization of the individual lectins indicated that, in spite of their different molecular structure, the homomeric and heteromeric lectins resemble each other reasonably well with respect to their agglutination properties and carbohydrate-binding specificity. However, a detailed analysis of the lectin-alliinase complexes from garlic and ramsons bulbs demonstrated that only the heterodimeric lectins are capable of binding to the glycan chains of the alliinase molecules (EC 4.4.1.4). Moreover, it appears that only a subpopulation of the alliinase molecules is involved in the formation of lectin-alliinase complexes and that the complexed alliinase contains more glycan chains than the free enzyme. Finally, some arguments are given that the lectin-alliinase complexes do not occur in vivo but are formed in vitro after homogenization of the tissue.",Isolation and characterization of lectins and lectin-alliinase complexes from bulbs of garlic (Allium sativum) and ramsons (Allium ursinum).,"['Allium', 'Amino Acid Sequence', 'Carbon-Sulfur Lyases', 'Carrier Proteins', 'Chromatography, Affinity', 'Cloning, Molecular', 'Dimerization', 'Electrophoresis, Polyacrylamide Gel', 'Garlic', 'Lectins', 'Macromolecular Substances', 'Mannose', 'Mannose-Binding Lectins', 'Models, Structural', 'Molecular Sequence Data', 'Peptide Fragments', 'Plant Lectins', 'Plant Roots', 'Plants, Medicinal', 'Protein Binding', 'Recombinant Proteins', 'Sequence Alignment', 'Sequence Homology, Amino Acid']","['enzymology', None, 'chemistry', 'chemistry', None, None, None, None, 'enzymology', 'chemistry', None, None, None, None, None, 'chemistry', None, None, None, None, 'chemistry', None, None]",,garlic,0.045454545454545456,"['garlic (Allium sativum L.', 'Allium ursinum']",1,2
